domain_number,unit_id,transect_id,start_year,end_year,moving_year,window,n_years,lrr_m_yr,intercept_m,unc_m_yr,r_squared,p_value,n_obs,first_obs,last_obs,ref_lrr_m_yr,ref_unc_m_yr,diff_m_yr,abs_diff_m_yr,in_ci,in_abs,in_rel,in_ci3x,in_abs50,in_abs100,in_overlap
13,usa_NC_0032_0140,usa_NC_0032_0140,2012,2020,2012,2012_2020,9,1.1951,32.471,1.0877,0.0338,0.031533,137,2012-01-14,2020-12-29,-0.8119,0.1968,2.007,2.007,False,False,False,False,False,False,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2011,2020,2011,2011_2020,10,0.4474,36.302,0.8368,0.0071,0.292549,158,2011-01-03,2020-12-29,-0.8119,0.1968,1.2593,1.2593,False,False,False,False,False,False,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2010,2020,2010,2010_2020,11,0.132,38.238,0.7404,0.0007,0.725326,170,2010-02-01,2020-12-29,-0.8119,0.1968,0.9439,0.9439,False,False,False,False,False,True,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2009,2020,2009,2009_2020,12,0.3041,36.717,0.6789,0.0044,0.377858,177,2009-02-06,2020-12-29,-0.8119,0.1968,1.116,1.116,False,False,False,False,False,False,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2008,2020,2008,2008_2020,13,0.7597,32.35,0.5897,0.0332,0.011848,190,2008-01-27,2020-12-29,-0.8119,0.1968,1.5716,1.5716,False,False,False,False,False,False,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2007,2020,2007,2007_2020,14,0.9037,30.217,0.5301,0.0537,0.000929,201,2007-01-24,2020-12-29,-0.8119,0.1968,1.7156,1.7156,False,False,False,False,False,False,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2006,2020,2006,2006_2020,15,0.8784,29.54,0.4679,0.0604,0.000274,215,2006-01-21,2020-12-29,-0.8119,0.1968,1.6903,1.6903,False,False,False,False,False,False,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2005,2020,2005,2005_2020,16,0.6252,31.452,0.4364,0.0345,0.00518,225,2005-01-19,2020-12-29,-0.8119,0.1968,1.4371,1.4371,False,False,False,False,False,False,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2004,2020,2004,2004_2020,17,0.0319,37.841,0.4031,0.0001,0.876105,241,2004-01-16,2020-12-29,-0.8119,0.1968,0.8438,0.8438,False,False,False,False,False,True,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2003,2020,2003,2003_2020,18,-0.2343,41.171,0.364,0.0063,0.205997,256,2003-01-05,2020-12-29,-0.8119,0.1968,0.5776,0.5776,False,False,False,True,False,True,False
13,usa_NC_0032_0140,usa_NC_0032_0140,2002,2020,2002,2002_2020,19,-0.5184,45.169,0.3124,0.037,0.001224,280,2002-01-10,2020-12-29,-0.8119,0.1968,0.2935,0.2935,False,False,False,True,True,True,True
13,usa_NC_0032_0140,usa_NC_0032_0140,2001,2020,2001,2001_2020,20,-0.5193,45.674,0.27,0.045,0.000186,306,2001-01-31,2020-12-29,-0.8119,0.1968,0.2926,0.2926,False,False,False,True,True,True,True
13,usa_NC_0032_0140,usa_NC_0032_0140,2000,2020,2000,2000_2020,21,-0.5918,47.265,0.2349,0.0687,1e-06,335,2000-01-13,2020-12-29,-0.8119,0.1968,0.2201,0.2201,False,True,False,True,True,True,True
13,usa_NC_0032_0140,usa_NC_0032_0140,1999,2020,1999,1999_2020,22,-0.6392,48.478,0.2189,0.0859,0.0,353,1999-03-07,2020-12-29,-0.8119,0.1968,0.1727,0.1727,True,True,False,True,True,True,True
13,usa_NC_0032_0140,usa_NC_0032_0140,1998,2020,1998,1998_2020,23,-0.6793,49.804,0.2107,0.1004,0.0,362,1998-01-31,2020-12-29,-0.8119,0.1968,0.1326,0.1326,True,True,True,True,True,True,True
13,usa_NC_0032_0140,usa_NC_0032_0140,1997,2020,1997,1997_2020,24,-0.7146,51.089,0.2064,0.1127,0.0,367,1997-01-12,2020-12-29,-0.8119,0.1968,0.0973,0.0973,True,True,True,True,True,True,True
13,usa_NC_0032_0140,usa_NC_0032_0140,1996,2020,1996,1996_2020,25,-0.8119,53.411,0.1968,0.1486,0.0,379,1996-01-26,2020-12-29,-0.8119,0.1968,0.0,0.0,True,True,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2016,2020,2016,2016_2020,5,-3.2109,31.623,1.9265,0.1054,0.00133,95,2016-01-18,2020-12-30,-2.5336,0.2003,-0.6773,0.6773,False,False,False,False,False,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2015,2020,2015,2015_2020,6,-4.2679,38.614,1.5107,0.2125,0.0,118,2015-02-07,2020-12-30,-2.5336,0.2003,-1.7343,1.7343,False,False,False,False,False,False,False
26,usa_NC_0033_0058,usa_NC_0033_0058,2014,2020,2014,2014_2020,7,-3.803,40.996,1.2189,0.224,0.0,134,2014-01-12,2020-12-30,-2.5336,0.2003,-1.2694,1.2694,False,False,False,False,False,False,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2013,2020,2013,2013_2020,8,-3.7616,44.006,0.9787,0.2777,0.0,152,2013-03-14,2020-12-30,-2.5336,0.2003,-1.228,1.228,False,False,False,False,False,False,False
26,usa_NC_0033_0058,usa_NC_0033_0058,2012,2020,2012,2012_2020,9,-3.9956,49.738,0.8972,0.3302,0.0,159,2012-01-14,2020-12-30,-2.5336,0.2003,-1.462,1.462,False,False,False,False,False,False,False
26,usa_NC_0033_0058,usa_NC_0033_0058,2011,2020,2011,2011_2020,10,-3.7933,52.482,0.7116,0.3888,0.0,176,2011-01-03,2020-12-30,-2.5336,0.2003,-1.2597,1.2597,False,False,False,False,False,False,False
26,usa_NC_0033_0058,usa_NC_0033_0058,2010,2020,2010,2010_2020,11,-2.9395,49.7,0.6419,0.3004,0.0,192,2010-02-01,2020-12-30,-2.5336,0.2003,-0.4059,0.4059,False,False,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2009,2020,2009,2009_2020,12,-3.0519,53.51,0.5867,0.347,0.0,200,2009-02-06,2020-12-30,-2.5336,0.2003,-0.5183,0.5183,False,False,False,True,False,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2008,2020,2008,2008_2020,13,-2.8766,55.104,0.4974,0.3767,0.0,217,2008-01-27,2020-12-30,-2.5336,0.2003,-0.343,0.343,False,False,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2007,2020,2007,2007_2020,14,-3.054,59.709,0.4394,0.4513,0.0,230,2007-01-24,2020-12-30,-2.5336,0.2003,-0.5204,0.5204,False,False,False,True,False,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2006,2020,2006,2006_2020,15,-3.2476,64.809,0.3879,0.522,0.0,251,2006-01-21,2020-12-30,-2.5336,0.2003,-0.714,0.714,False,False,False,False,False,True,False
26,usa_NC_0033_0058,usa_NC_0033_0058,2005,2020,2005,2005_2020,16,-2.6635,61.636,0.379,0.4176,0.0,269,2005-01-18,2020-12-30,-2.5336,0.2003,-0.1299,0.1299,True,True,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2004,2020,2004,2004_2020,17,-2.9398,67.6,0.3534,0.4848,0.0,287,2004-01-08,2020-12-30,-2.5336,0.2003,-0.4062,0.4062,False,False,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2003,2020,2003,2003_2020,18,-3.0712,72.2,0.327,0.5341,0.0,300,2003-01-05,2020-12-30,-2.5336,0.2003,-0.5376,0.5376,False,False,False,True,False,True,False
26,usa_NC_0033_0058,usa_NC_0033_0058,2002,2020,2002,2002_2020,19,-3.0524,74.985,0.2819,0.5841,0.0,325,2002-01-10,2020-12-30,-2.5336,0.2003,-0.5188,0.5188,False,False,False,True,False,True,False
26,usa_NC_0033_0058,usa_NC_0033_0058,2001,2020,2001,2001_2020,20,-2.8968,75.724,0.2576,0.5864,0.0,347,2001-01-31,2020-12-30,-2.5336,0.2003,-0.3632,0.3632,False,False,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,2000,2020,2000,2000_2020,21,-2.8988,78.788,0.2273,0.6278,0.0,375,2000-01-13,2020-12-30,-2.5336,0.2003,-0.3652,0.3652,False,False,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,1999,2020,1999,1999_2020,22,-2.7763,79.434,0.2127,0.6269,0.0,394,1999-03-07,2020-12-30,-2.5336,0.2003,-0.2427,0.2427,False,True,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,1998,2020,1998,1998_2020,23,-2.6486,80.491,0.2119,0.6009,0.0,403,1998-01-31,2020-12-30,-2.5336,0.2003,-0.115,0.115,True,True,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,1997,2020,1997,1997_2020,24,-2.6188,82.79,0.2067,0.6037,0.0,409,1997-01-12,2020-12-30,-2.5336,0.2003,-0.0852,0.0852,True,True,True,True,True,True,True
26,usa_NC_0033_0058,usa_NC_0033_0058,1996,2020,1996,1996_2020,25,-2.5336,83.754,0.2003,0.5955,0.0,422,1996-02-11,2020-12-30,-2.5336,0.2003,0.0,0.0,True,True,True,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2016,2020,2016,2016_2020,5,-0.1108,33.546,1.9156,0.0001,0.909008,115,2016-02-10,2020-12-30,-0.5372,0.202,0.4264,0.4264,False,False,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2015,2020,2015,2015_2020,6,-0.2338,34.1,1.5527,0.0007,0.766171,129,2015-02-08,2020-12-30,-0.5372,0.202,0.3034,0.3034,False,False,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2014,2020,2014,2014_2020,7,-0.2256,34.254,1.2283,0.0009,0.717177,147,2014-01-20,2020-12-30,-0.5372,0.202,0.3116,0.3116,False,False,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2013,2020,2013,2013_2020,8,-0.1343,33.959,1.0367,0.0004,0.798367,161,2013-04-14,2020-12-30,-0.5372,0.202,0.4029,0.4029,False,False,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2012,2020,2012,2012_2020,9,-0.3584,35.481,0.8874,0.0037,0.426367,172,2012-01-30,2020-12-30,-0.5372,0.202,0.1788,0.1788,True,True,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2011,2020,2011,2011_2020,10,-0.3015,35.433,0.7416,0.0034,0.423582,191,2011-01-03,2020-12-30,-0.5372,0.202,0.2357,0.2357,False,True,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2010,2020,2010,2010_2020,11,-1.011,41.094,0.6426,0.044,0.00219,211,2010-02-01,2020-12-30,-0.5372,0.202,-0.4738,0.4738,False,False,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2009,2020,2009,2009_2020,12,-1.3692,45.085,0.5966,0.0851,1e-05,222,2009-02-06,2020-12-30,-0.5372,0.202,-0.832,0.832,False,False,False,False,False,True,False
38,usa_NC_0033_0183,usa_NC_0033_0183,2008,2020,2008,2008_2020,13,-1.6437,48.989,0.4961,0.1497,0.0,244,2008-01-27,2020-12-30,-0.5372,0.202,-1.1065,1.1065,False,False,False,False,False,False,False
38,usa_NC_0033_0183,usa_NC_0033_0183,2007,2020,2007,2007_2020,14,-1.9362,53.585,0.449,0.2191,0.0,259,2007-01-09,2020-12-30,-0.5372,0.202,-1.399,1.399,False,False,False,False,False,False,False
38,usa_NC_0033_0183,usa_NC_0033_0183,2006,2020,2006,2006_2020,15,-1.8356,54.42,0.3997,0.2291,0.0,277,2006-01-21,2020-12-30,-0.5372,0.202,-1.2984,1.2984,False,False,False,False,False,False,False
38,usa_NC_0033_0183,usa_NC_0033_0183,2005,2020,2005,2005_2020,16,-1.4313,51.748,0.3935,0.1524,0.0,287,2005-01-18,2020-12-30,-0.5372,0.202,-0.8941,0.8941,False,False,False,False,False,True,False
38,usa_NC_0033_0183,usa_NC_0033_0183,2004,2020,2004,2004_2020,17,-1.1028,49.269,0.3523,0.1106,0.0,307,2004-01-16,2020-12-30,-0.5372,0.202,-0.5656,0.5656,False,False,False,True,False,True,False
38,usa_NC_0033_0183,usa_NC_0033_0183,2003,2020,2003,2003_2020,18,-0.8954,47.766,0.3186,0.086,0.0,327,2003-01-05,2020-12-30,-0.5372,0.202,-0.3582,0.3582,False,False,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2002,2020,2002,2002_2020,19,-0.6107,44.867,0.2834,0.0487,2.9e-05,353,2002-01-10,2020-12-30,-0.5372,0.202,-0.0735,0.0735,True,True,True,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2001,2020,2001,2001_2020,20,-0.4616,43.367,0.2575,0.0321,0.000477,376,2001-01-31,2020-12-30,-0.5372,0.202,0.0756,0.0756,True,True,True,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,2000,2020,2000,2000_2020,21,-0.6734,46.929,0.2352,0.0727,0.0,406,2000-01-13,2020-12-30,-0.5372,0.202,-0.1362,0.1362,True,True,False,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,1999,2020,1999,1999_2020,22,-0.5242,45.241,0.226,0.047,7e-06,424,1999-03-07,2020-12-30,-0.5372,0.202,0.013,0.013,True,True,True,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,1998,2020,1998,1998_2020,23,-0.5455,46.101,0.219,0.0528,1e-06,432,1998-03-04,2020-12-30,-0.5372,0.202,-0.0083,0.0083,True,True,True,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,1997,2020,1997,1997_2020,24,-0.5479,46.759,0.2125,0.0555,1e-06,439,1997-01-12,2020-12-30,-0.5372,0.202,-0.0107,0.0107,True,True,True,True,True,True,True
38,usa_NC_0033_0183,usa_NC_0033_0183,1996,2020,1996,1996_2020,25,-0.5372,47.08,0.202,0.0575,0.0,450,1996-02-11,2020-12-30,-0.5372,0.202,0.0,0.0,True,True,True,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2016,2020,2016,2016_2020,5,0.7031,33.153,2.073,0.0044,0.502656,105,2016-01-02,2020-12-29,-0.5255,0.2101,1.2286,1.2286,False,False,False,False,False,False,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2015,2020,2015,2015_2020,6,0.8188,31.974,1.458,0.0096,0.268511,129,2015-01-31,2020-12-29,-0.5255,0.2101,1.3443,1.3443,False,False,False,False,False,False,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2014,2020,2014,2014_2020,7,0.0363,34.745,1.1666,0.0,0.951103,146,2014-01-12,2020-12-29,-0.5255,0.2101,0.5618,0.5618,False,False,False,True,False,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2013,2020,2013,2013_2020,8,-1.1408,40.748,0.9872,0.0306,0.023786,167,2013-03-14,2020-12-29,-0.5255,0.2101,-0.6153,0.6153,False,False,False,True,False,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2012,2020,2012,2012_2020,9,-1.7446,45.685,0.9279,0.0741,0.000278,174,2012-01-14,2020-12-29,-0.5255,0.2101,-1.2191,1.2191,False,False,False,False,False,False,False
51,usa_NC_0034_0054,usa_NC_0034_0054,2011,2020,2011,2011_2020,10,-2.3088,51.317,0.719,0.1706,0.0,197,2011-01-03,2020-12-29,-0.5255,0.2101,-1.7833,1.7833,False,False,False,False,False,False,False
51,usa_NC_0034_0054,usa_NC_0034_0054,2010,2020,2010,2010_2020,11,-1.9911,51.108,0.6479,0.147,0.0,215,2010-02-01,2020-12-29,-0.5255,0.2101,-1.4656,1.4656,False,False,False,False,False,False,False
51,usa_NC_0034_0054,usa_NC_0034_0054,2009,2020,2009,2009_2020,12,-1.2926,47.371,0.607,0.0723,3.9e-05,228,2009-02-06,2020-12-29,-0.5255,0.2101,-0.7671,0.7671,False,False,False,False,False,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2008,2020,2008,2008_2020,13,-1.1037,47.014,0.5367,0.063,6.9e-05,246,2008-01-27,2020-12-29,-0.5255,0.2101,-0.5782,0.5782,False,False,False,True,False,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2007,2020,2007,2007_2020,14,-1.169,48.811,0.4647,0.0856,1e-06,264,2007-01-09,2020-12-29,-0.5255,0.2101,-0.6435,0.6435,False,False,False,False,False,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2006,2020,2006,2006_2020,15,-1.265,50.766,0.4125,0.1144,0.0,284,2006-03-11,2020-12-29,-0.5255,0.2101,-0.7395,0.7395,False,False,False,False,False,True,False
51,usa_NC_0034_0054,usa_NC_0034_0054,2005,2020,2005,2005_2020,16,-0.9004,48.232,0.4026,0.0612,1.5e-05,299,2005-01-18,2020-12-29,-0.5255,0.2101,-0.3749,0.3749,False,False,False,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2004,2020,2004,2004_2020,17,-0.7987,47.98,0.368,0.0552,2.6e-05,314,2004-01-08,2020-12-29,-0.5255,0.2101,-0.2732,0.2732,False,False,False,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2003,2020,2003,2003_2020,18,-0.6118,46.459,0.3444,0.0362,0.00054,327,2003-01-05,2020-12-29,-0.5255,0.2101,-0.0863,0.0863,True,True,True,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2002,2020,2002,2002_2020,19,-0.4138,44.457,0.3022,0.0203,0.007427,352,2002-01-10,2020-12-29,-0.5255,0.2101,0.1117,0.1117,True,True,False,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2001,2020,2001,2001_2020,20,-0.2995,43.296,0.2739,0.0123,0.032153,374,2001-01-07,2020-12-29,-0.5255,0.2101,0.226,0.226,False,True,False,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,2000,2020,2000,2000_2020,21,-0.4413,45.633,0.2434,0.0306,0.000408,404,2000-01-13,2020-12-29,-0.5255,0.2101,0.0842,0.0842,True,True,True,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,1999,2020,1999,1999_2020,22,-0.3342,44.386,0.2345,0.0184,0.005317,421,1999-03-07,2020-12-29,-0.5255,0.2101,0.1913,0.1913,True,True,False,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,1998,2020,1998,1998_2020,23,-0.4205,46.078,0.2279,0.0297,0.000322,431,1998-03-04,2020-12-29,-0.5255,0.2101,0.105,0.105,True,True,True,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,1997,2020,1997,1997_2020,24,-0.4391,46.859,0.2233,0.0333,0.000128,436,1997-01-12,2020-12-29,-0.5255,0.2101,0.0864,0.0864,True,True,True,True,True,True,True
51,usa_NC_0034_0054,usa_NC_0034_0054,1996,2020,1996,1996_2020,25,-0.5255,48.757,0.2101,0.0512,1e-06,450,1996-01-26,2020-12-29,-0.5255,0.2101,0.0,0.0,True,True,True,True,True,True,True
64,usa_NC_0034_0186,usa_NC_0034_0186,2016,2020,2016,2016_2020,5,1.5366,40.047,1.8539,0.0258,0.103261,104,2016-01-02,2020-12-29,-0.9921,0.1818,2.5287,2.5287,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2015,2020,2015,2015_2020,6,1.077,40.531,1.3989,0.0185,0.130111,125,2015-02-15,2020-12-29,-0.9921,0.1818,2.0691,2.0691,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2014,2020,2014,2014_2020,7,1.2006,38.788,1.0775,0.033,0.029232,144,2014-01-12,2020-12-29,-0.9921,0.1818,2.1927,2.1927,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2013,2020,2013,2013_2020,8,0.9262,39.103,0.8494,0.0277,0.032788,165,2013-02-01,2020-12-29,-0.9921,0.1818,1.9183,1.9183,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2012,2020,2012,2012_2020,9,0.4913,40.738,0.7961,0.0087,0.22481,172,2012-01-14,2020-12-29,-0.9921,0.1818,1.4834,1.4834,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2011,2020,2011,2011_2020,10,1.2651,34.93,0.6728,0.0675,0.000273,192,2011-01-03,2020-12-29,-0.9921,0.1818,2.2572,2.2572,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2010,2020,2010,2010_2020,11,1.6395,30.992,0.5674,0.1344,0.0,211,2010-02-01,2020-12-29,-0.9921,0.1818,2.6316,2.6316,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2009,2020,2009,2009_2020,12,1.3362,31.796,0.5206,0.1042,1e-06,222,2009-01-21,2020-12-29,-0.9921,0.1818,2.3283,2.3283,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2008,2020,2008,2008_2020,13,0.7002,36.168,0.4571,0.0363,0.002823,244,2008-01-27,2020-12-29,-0.9921,0.1818,1.6923,1.6923,False,False,False,False,False,False,False
64,usa_NC_0034_0186,usa_NC_0034_0186,2007,2020,2007,2007_2020,14,0.3326,38.993,0.4078,0.0098,0.109471,262,2007-01-09,2020-12-29,-0.9921,0.1818,1.3247,1.3247,False,False,False,False,False,False,False
