transect_id,domain_number,match_method,lrr_m_yr,r_squared,p_value,unc_m_yr,n_obs,start_date,end_date
usa_NC_0032_0060,4.0,point_in_polygon,-3.5415,0.4373,0.0,0.5004,252,1984-09-21,2004-12-17
usa_NC_0032_0061,4.0,point_in_polygon,-3.5091,0.4374,0.0,0.4967,251,1984-09-21,2004-12-17
usa_NC_0032_0062,4.0,point_in_polygon,-3.5042,0.4521,0.0,0.4786,254,1984-09-21,2004-12-17
usa_NC_0032_0063,4.0,point_in_polygon,-3.4707,0.4594,0.0,0.4652,256,1984-09-21,2004-12-17
usa_NC_0032_0064,5.0,point_in_polygon,-3.48,0.4762,0.0,0.4519,255,1984-09-21,2004-12-17
usa_NC_0032_0065,5.0,point_in_polygon,-3.537,0.5,0.0,0.4397,253,1984-09-21,2004-12-17
usa_NC_0032_0066,5.0,point_in_polygon,-3.4104,0.4765,0.0,0.4462,251,1984-09-21,2004-12-17
usa_NC_0032_0067,5.0,point_in_polygon,-3.1184,0.4039,0.0,0.4709,253,1984-09-21,2004-12-17
usa_NC_0032_0068,5.0,point_in_polygon,-2.8209,0.3456,0.0,0.4835,252,1984-09-21,2004-12-17
usa_NC_0032_0069,5.0,point_in_polygon,-2.4641,0.2566,0.0,0.5224,252,1984-09-21,2004-12-17
usa_NC_0032_0070,5.0,point_in_polygon,-2.2113,0.2124,0.0,0.5304,252,1984-09-21,2004-12-17
usa_NC_0032_0071,5.0,point_in_polygon,-1.9863,0.178,0.0,0.5317,252,1984-09-21,2004-12-17
usa_NC_0032_0072,5.0,point_in_polygon,-1.8918,0.1581,0.0,0.5426,253,1984-09-21,2004-12-17
usa_NC_0032_0073,5.0,point_in_polygon,-1.6117,0.1243,0.0,0.5297,255,1984-09-21,2004-12-17
usa_NC_0032_0074,5.0,point_in_polygon,-1.5437,0.124,0.0,0.5059,257,1984-09-21,2004-12-17
usa_NC_0032_0075,5.0,point_in_polygon,-1.5121,0.117,0.0,0.5082,261,1984-09-21,2004-12-17
usa_NC_0032_0076,5.0,point_in_polygon,-1.2421,0.0989,0.0,0.4653,254,1984-09-21,2004-12-17
usa_NC_0032_0077,6.0,point_in_polygon,-1.5237,0.1449,0.0,0.4659,247,1984-09-21,2004-12-17
usa_NC_0032_0078,6.0,point_in_polygon,-0.7773,0.1115,6.7e-05,0.3734,137,1984-09-21,2004-12-17
usa_NC_0032_0079,6.0,point_in_polygon,-0.4853,0.0494,0.000267,0.2586,265,1984-09-21,2004-12-17
usa_NC_0032_0080,6.0,point_in_polygon,-1.3531,0.2841,0.0,0.2618,263,1984-09-21,2004-12-17
usa_NC_0032_0081,6.0,point_in_polygon,-1.89,0.4311,0.0,0.2626,267,1984-09-21,2004-12-17
usa_NC_0032_0082,6.0,point_in_polygon,-2.2826,0.5351,0.0,0.2603,261,1984-09-21,2004-12-17
usa_NC_0032_0083,7.0,point_in_polygon,-2.3012,0.5664,0.0,0.2478,258,1984-09-21,2004-12-17
usa_NC_0032_0084,7.0,point_in_polygon,-2.1953,0.5306,0.0,0.2562,254,1984-09-21,2004-12-17
usa_NC_0032_0085,7.0,point_in_polygon,-2.2267,0.5778,0.0,0.2333,260,1984-09-21,2004-12-17
usa_NC_0032_0086,7.0,point_in_polygon,-2.0288,0.5446,0.0,0.2274,260,1984-09-21,2004-12-17
usa_NC_0032_0088,8.0,point_in_polygon,-1.812,0.4587,0.0,0.2409,261,1984-09-21,2004-12-17
usa_NC_0032_0089,8.0,point_in_polygon,-1.6646,0.4271,0.0,0.2364,260,1984-09-21,2004-12-17
usa_NC_0032_0090,8.0,point_in_polygon,-1.6685,0.4674,0.0,0.2197,257,1984-09-21,2004-12-17
usa_NC_0032_0091,8.0,point_in_polygon,-1.6055,0.4374,0.0,0.2237,259,1984-09-21,2004-12-17
usa_NC_0032_0092,8.0,point_in_polygon,-1.653,0.4662,0.0,0.2168,260,1984-09-21,2004-12-17
usa_NC_0032_0093,8.0,point_in_polygon,-1.7294,0.5048,0.0,0.2104,259,1984-09-21,2004-12-17
usa_NC_0032_0094,8.0,point_in_polygon,-1.7829,0.4987,0.0,0.22,258,1984-09-21,2004-12-17
usa_NC_0032_0095,8.0,point_in_polygon,-1.698,0.4617,0.0,0.2266,256,1984-09-21,2004-12-17
usa_NC_0032_0096,9.0,point_in_polygon,-1.67,0.4633,0.0,0.2217,257,1984-09-21,2004-12-17
usa_NC_0032_0097,9.0,point_in_polygon,-1.8201,0.5041,0.0,0.2235,255,1984-09-21,2004-12-17
usa_NC_0032_0098,9.0,point_in_polygon,-1.9307,0.5406,0.0,0.2204,255,1984-09-21,2004-12-17
usa_NC_0032_0099,9.0,point_in_polygon,-2.0298,0.5644,0.0,0.2203,256,1984-09-21,2004-12-17
usa_NC_0032_0100,9.0,point_in_polygon,-2.1407,0.5627,0.0,0.2341,254,1984-09-21,2004-12-17
usa_NC_0032_0101,9.0,point_in_polygon,-2.1893,0.6272,0.0,0.2082,257,1984-09-21,2004-12-17
usa_NC_0032_0102,9.0,point_in_polygon,-2.2777,0.6215,0.0,0.2184,259,1984-09-21,2004-12-17
usa_NC_0032_0103,9.0,point_in_polygon,-2.5049,0.6575,0.0,0.2239,255,1984-09-21,2004-12-17
usa_NC_0032_0104,9.0,point_in_polygon,-2.649,0.676,0.0,0.2266,256,1984-09-21,2004-12-17
usa_NC_0032_0105,10.0,point_in_polygon,-2.5843,0.6332,0.0,0.2426,257,1984-09-21,2004-12-17
usa_NC_0032_0106,10.0,point_in_polygon,-2.5727,0.6151,0.0,0.251,257,1984-09-21,2004-12-17
usa_NC_0032_0107,10.0,point_in_polygon,-2.6205,0.6189,0.0,0.2531,258,1984-09-21,2004-12-17
usa_NC_0032_0108,10.0,point_in_polygon,-2.7797,0.6375,0.0,0.2585,257,1984-09-21,2004-12-17
usa_NC_0032_0109,10.0,point_in_polygon,-2.8116,0.6945,0.0,0.2323,252,1984-09-21,2004-12-17
usa_NC_0032_0110,10.0,point_in_polygon,-2.791,0.6932,0.0,0.2313,252,1984-09-21,2004-12-17
usa_NC_0032_0111,10.0,point_in_polygon,-2.8663,0.6626,0.0,0.2532,255,1984-09-21,2004-12-17
usa_NC_0032_0112,10.0,point_in_polygon,-2.8302,0.6545,0.0,0.2551,254,1984-09-21,2004-12-17
usa_NC_0032_0113,10.0,point_in_polygon,-2.7761,0.6568,0.0,0.251,250,1984-09-21,2004-12-17
usa_NC_0032_0114,10.0,point_in_polygon,-2.7341,0.6493,0.0,0.2513,250,1984-09-21,2004-12-17
usa_NC_0032_0115,11.0,point_in_polygon,-2.8199,0.6604,0.0,0.2571,242,1984-09-21,2004-12-17
usa_NC_0032_0116,11.0,point_in_polygon,-2.9018,0.6953,0.0,0.2469,237,1984-09-21,2004-12-17
usa_NC_0032_0117,11.0,point_in_polygon,-2.9147,0.711,0.0,0.2398,235,1984-09-21,2004-12-17
usa_NC_0032_0118,11.0,point_in_polygon,-3.0493,0.7318,0.0,0.2388,234,1984-09-21,2004-12-17
usa_NC_0032_0119,11.0,point_in_polygon,-3.0021,0.7357,0.0,0.2313,237,1984-09-21,2004-12-17
usa_NC_0032_0120,11.0,point_in_polygon,-2.9753,0.7354,0.0,0.2288,238,1984-09-21,2004-12-17
usa_NC_0032_0121,11.0,point_in_polygon,-3.0672,0.7347,0.0,0.2269,258,1984-09-21,2004-12-17
usa_NC_0032_0122,11.0,point_in_polygon,-3.0332,0.7421,0.0,0.221,256,1984-09-21,2004-12-17
usa_NC_0032_0123,11.0,point_in_polygon,-2.9922,0.7389,0.0,0.2202,255,1984-09-21,2004-12-17
usa_NC_0032_0124,11.0,point_in_polygon,-2.8583,0.7101,0.0,0.2252,257,1984-09-21,2004-12-17
usa_NC_0032_0125,12.0,point_in_polygon,-2.6365,0.6621,0.0,0.2318,258,1984-09-21,2004-12-17
usa_NC_0032_0126,12.0,point_in_polygon,-2.5246,0.637,0.0,0.2345,258,1984-09-21,2004-12-17
usa_NC_0032_0127,12.0,point_in_polygon,-2.4074,0.63,0.0,0.2361,239,1984-09-21,2004-12-17
usa_NC_0032_0128,12.0,point_in_polygon,-2.3841,0.6452,0.0,0.2272,237,1984-09-21,2004-12-17
usa_NC_0032_0129,12.0,point_in_polygon,-2.4704,0.657,0.0,0.2223,252,1984-09-21,2004-12-17
usa_NC_0032_0130,12.0,point_in_polygon,-2.3562,0.6479,0.0,0.2151,255,1984-09-21,2004-12-17
usa_NC_0032_0131,12.0,point_in_polygon,-2.3277,0.6429,0.0,0.2148,255,1984-09-21,2004-12-17
usa_NC_0032_0132,12.0,point_in_polygon,-2.2454,0.5892,0.0,0.2326,254,1984-09-21,2004-12-17
usa_NC_0032_0133,12.0,point_in_polygon,-2.1275,0.5482,0.0,0.2406,252,1984-09-21,2004-12-17
usa_NC_0032_0134,12.0,point_in_polygon,-1.9968,0.5271,0.0,0.2356,252,1984-09-21,2004-12-17
usa_NC_0032_0135,13.0,point_in_polygon,-1.9791,0.5272,0.0,0.2344,250,1984-09-21,2004-12-17
usa_NC_0032_0136,13.0,point_in_polygon,-1.8973,0.5108,0.0,0.2337,247,1984-09-21,2004-12-17
usa_NC_0032_0137,13.0,point_in_polygon,-1.8436,0.5261,0.0,0.2193,249,1984-09-21,2004-12-17
usa_NC_0032_0138,13.0,point_in_polygon,-1.8275,0.5353,0.0,0.2134,249,1984-09-21,2004-12-17
usa_NC_0032_0139,13.0,point_in_polygon,-1.6586,0.4821,0.0,0.2124,256,1984-09-21,2004-12-17
usa_NC_0032_0140,13.0,point_in_polygon,-1.6287,0.4825,0.0,0.2084,256,1984-09-21,2004-12-17
usa_NC_0032_0141,13.0,point_in_polygon,-1.6694,0.5051,0.0,0.2034,258,1984-09-21,2004-12-17
usa_NC_0032_0142,13.0,point_in_polygon,-1.6762,0.4864,0.0,0.212,258,1984-09-21,2004-12-17
usa_NC_0032_0143,13.0,point_in_polygon,-1.6772,0.4733,0.0,0.2186,256,1984-09-21,2004-12-17
usa_NC_0032_0144,13.0,point_in_polygon,-1.573,0.4371,0.0,0.2201,257,1984-09-21,2004-12-17
usa_NC_0032_0145,13.0,point_in_polygon,-1.4787,0.3954,0.0,0.2264,255,1984-09-21,2004-12-17
usa_NC_0032_0146,14.0,point_in_polygon,-1.389,0.3491,0.0,0.2348,255,1984-09-21,2004-12-17
usa_NC_0032_0147,14.0,point_in_polygon,-1.1861,0.2601,0.0,0.2467,257,1984-09-21,2004-12-17
usa_NC_0032_0148,14.0,point_in_polygon,-1.0369,0.2098,0.0,0.2492,255,1984-09-21,2004-12-17
usa_NC_0032_0149,14.0,point_in_polygon,-0.9972,0.1867,0.0,0.2582,254,1984-09-21,2004-12-17
usa_NC_0032_0150,14.0,point_in_polygon,-0.9092,0.1486,0.0,0.2684,257,1984-09-21,2004-12-17
usa_NC_0032_0151,14.0,point_in_polygon,-0.7402,0.1051,0.0,0.2669,256,1984-09-21,2004-12-17
usa_NC_0032_0152,14.0,point_in_polygon,-0.5508,0.0554,0.000147,0.2814,255,1984-09-21,2004-12-17
usa_NC_0032_0153,14.0,point_in_polygon,-0.3274,0.0196,0.025991,0.2879,253,1984-09-21,2004-12-17
usa_NC_0032_0154,14.0,point_in_polygon,-0.2359,0.0115,0.089216,0.2723,253,1984-09-21,2004-12-17
usa_NC_0032_0155,14.0,point_in_polygon,-0.1698,0.0058,0.228729,0.2771,251,1984-09-21,2004-12-17
usa_NC_0032_0156,15.0,point_in_polygon,-0.1057,0.0022,0.462694,0.2831,250,1984-09-21,2004-12-17
usa_NC_0032_0157,15.0,point_in_polygon,-0.1685,0.0059,0.224262,0.2723,250,1984-09-21,2004-12-17
usa_NC_0032_0158,15.0,point_in_polygon,-0.121,0.0033,0.365107,0.2627,249,1984-09-21,2004-12-17
usa_NC_0032_0159,15.0,point_in_polygon,-0.0419,0.0004,0.752926,0.262,252,1984-09-21,2004-12-17
usa_NC_0032_0160,15.0,point_in_polygon,0.0861,0.0017,0.51622,0.2609,253,1984-09-21,2004-12-17
usa_NC_0032_0161,15.0,point_in_polygon,0.0901,0.0017,0.510873,0.2695,253,1984-09-21,2004-12-17
usa_NC_0032_0162,15.0,point_in_polygon,0.1816,0.0071,0.181975,0.2672,252,1984-09-21,2004-12-17
usa_NC_0032_0163,15.0,point_in_polygon,0.2934,0.0175,0.034757,0.2723,255,1984-09-21,2004-12-17
usa_NC_0032_0164,15.0,point_in_polygon,0.3881,0.0312,0.004618,0.2674,256,1984-09-21,2004-12-17
usa_NC_0032_0165,15.0,point_in_polygon,0.4655,0.043,0.000819,0.2707,257,1984-09-21,2004-12-17
usa_NC_0032_0166,16.0,point_in_polygon,0.4518,0.0402,0.001201,0.2716,258,1984-09-21,2004-12-17
usa_NC_0032_0167,16.0,point_in_polygon,0.5394,0.0684,2.2e-05,0.2456,257,1984-09-21,2004-12-17
usa_NC_0032_0168,16.0,point_in_polygon,0.6617,0.1081,0.0,0.2348,256,1984-09-21,2004-12-17
usa_NC_0032_0169,16.0,point_in_polygon,0.748,0.1203,0.0,0.2494,257,1984-09-21,2004-12-17
usa_NC_0032_0170,16.0,point_in_polygon,0.8769,0.1528,0.0,0.2547,257,1984-09-21,2004-12-17
usa_NC_0032_0171,16.0,point_in_polygon,0.8859,0.1632,0.0,0.2483,255,1984-09-21,2004-12-17
usa_NC_0032_0172,16.0,point_in_polygon,1.012,0.1849,0.0,0.2647,252,1984-09-21,2004-12-17
usa_NC_0032_0173,16.0,point_in_polygon,1.1231,0.2107,0.0,0.2713,251,1984-09-21,2004-12-17
usa_NC_0032_0174,16.0,point_in_polygon,0.988,0.1723,0.0,0.272,248,1984-09-21,2004-12-17
usa_NC_0032_0175,16.0,point_in_polygon,0.9772,0.1671,0.0,0.274,248,1984-09-21,2004-12-17
usa_NC_0032_0176,17.0,point_in_polygon,0.9155,0.1526,0.0,0.2715,247,1984-09-21,2004-12-17
usa_NC_0032_0177,17.0,point_in_polygon,0.7665,0.116,0.0,0.2662,247,1984-09-21,2004-12-17
usa_NC_0032_0178,17.0,point_in_polygon,0.7006,0.101,0.0,0.263,247,1984-09-21,2004-12-17
usa_NC_0032_0179,17.0,point_in_polygon,0.5879,0.0744,1.2e-05,0.2587,251,1984-09-21,2004-12-17
usa_NC_0032_0180,17.0,point_in_polygon,0.5247,0.0599,8.1e-05,0.2579,254,1984-09-21,2004-12-17
usa_NC_0032_0181,17.0,point_in_polygon,0.3912,0.0333,0.003794,0.2637,250,1984-09-21,2004-12-17
usa_NC_0032_0182,17.0,point_in_polygon,0.2756,0.0169,0.039829,0.2626,250,1984-09-21,2004-12-17
usa_NC_0032_0183,17.0,point_in_polygon,0.2016,0.009,0.131612,0.2625,253,1984-09-21,2004-12-17
usa_NC_0032_0184,17.0,point_in_polygon,0.0684,0.0011,0.603487,0.2589,253,1984-09-21,2004-12-17
usa_NC_0032_0185,17.0,point_in_polygon,-0.0221,0.0001,0.863429,0.2526,255,1984-09-21,2004-12-17
usa_NC_0032_0186,18.0,point_in_polygon,-0.0639,0.001,0.616967,0.2514,257,1984-09-21,2004-12-17
usa_NC_0032_0187,18.0,point_in_polygon,-0.128,0.0041,0.310783,0.2483,254,1984-09-21,2004-12-17
usa_NC_0032_0188,18.0,point_in_polygon,-0.1543,0.006,0.217744,0.2459,257,1984-09-21,2004-12-17
usa_NC_0032_0189,18.0,point_in_polygon,-0.1255,0.0037,0.33083,0.2537,256,1984-09-21,2004-12-17
usa_NC_0032_0190,18.0,point_in_polygon,-0.1285,0.0039,0.323395,0.2558,254,1984-09-21,2004-12-17
usa_NC_0032_0191,18.0,point_in_polygon,-0.1009,0.0026,0.416068,0.2439,252,1984-09-21,2004-12-17
usa_NC_0032_0192,18.0,point_in_polygon,-0.0524,0.0006,0.695607,0.2637,255,1984-09-21,2004-12-17
usa_NC_0032_0193,18.0,point_in_polygon,-0.01,0.0,0.940327,0.2618,255,1984-09-21,2004-12-17
usa_NC_0032_0194,18.0,point_in_polygon,0.048,0.0006,0.697072,0.2424,253,1984-09-21,2004-12-17
usa_NC_0032_0195,18.0,point_in_polygon,0.0309,0.0003,0.802812,0.2435,251,1984-09-21,2004-12-17
usa_NC_0032_0196,19.0,point_in_polygon,0.0567,0.0007,0.671315,0.2631,252,1984-09-21,2004-12-17
usa_NC_0032_0197,19.0,point_in_polygon,-0.0134,0.0,0.919848,0.2625,252,1984-09-21,2004-12-17
usa_NC_0032_0198,19.0,point_in_polygon,0.0146,0.0,0.912708,0.2614,253,1984-09-21,2004-12-17
usa_NC_0032_0199,19.0,point_in_polygon,0.0272,0.0002,0.841504,0.2674,255,1984-09-21,2004-12-17
usa_NC_0032_0200,19.0,point_in_polygon,-0.0575,0.0007,0.666329,0.2622,252,1984-09-21,2004-12-17
usa_NC_0032_0201,19.0,point_in_polygon,-0.1333,0.0041,0.312269,0.2594,253,1984-09-21,2004-12-17
usa_NC_0032_0202,19.0,point_in_polygon,-0.1,0.0019,0.487913,0.2835,253,1984-09-21,2004-12-17
usa_NC_0032_0203,19.0,point_in_polygon,-0.063,0.0007,0.664343,0.2855,254,1984-09-21,2004-12-17
usa_NC_0032_0204,19.0,point_in_polygon,0.0067,0.0,0.962473,0.2806,253,1984-09-21,2004-12-17
usa_NC_0032_0205,19.0,point_in_polygon,0.002,0.0,0.988658,0.2827,254,1984-09-21,2004-12-17
usa_NC_0032_0206,20.0,point_in_polygon,-0.1089,0.0023,0.441277,0.2782,255,1984-09-21,2004-12-17
usa_NC_0032_0207,20.0,point_in_polygon,-0.1458,0.0039,0.322256,0.2896,254,1984-09-21,2004-12-17
usa_NC_0032_0208,20.0,point_in_polygon,0.0005,0.0,0.997197,0.2976,253,1984-09-21,2004-12-17
usa_NC_0032_0209,20.0,point_in_polygon,0.1584,0.0044,0.294076,0.2967,255,1984-09-21,2004-12-17
usa_NC_0032_0210,20.0,point_in_polygon,0.3463,0.0203,0.023652,0.2996,252,1984-09-21,2004-12-17
usa_NC_0032_0211,20.0,point_in_polygon,0.4459,0.032,0.004409,0.3056,252,1984-09-21,2004-12-17
usa_NC_0032_0212,20.0,point_in_polygon,0.5584,0.0498,0.000347,0.3032,253,1984-09-21,2004-12-17
usa_NC_0032_0213,20.0,point_in_polygon,0.7116,0.0795,5e-06,0.3016,252,1984-09-21,2004-12-17
usa_NC_0032_0214,20.0,point_in_polygon,0.804,0.0949,1e-06,0.308,254,1984-09-21,2004-12-17
usa_NC_0033_0001,20.0,point_in_polygon,0.7995,0.0968,0.0,0.3043,252,1984-09-21,2004-12-17
usa_NC_0033_0002,21.0,point_in_polygon,0.9664,0.1366,0.0,0.3008,255,1984-09-21,2004-12-17
usa_NC_0033_0003,21.0,point_in_polygon,1.0907,0.1642,0.0,0.3047,255,1984-09-21,2004-12-17
usa_NC_0033_0004,21.0,point_in_polygon,1.1065,0.1684,0.0,0.3033,257,1984-09-21,2004-12-17
usa_NC_0033_0005,21.0,point_in_polygon,1.0411,0.1507,0.0,0.3036,259,1984-09-21,2004-12-17
usa_NC_0033_0006,21.0,point_in_polygon,1.0575,0.1677,0.0,0.2911,256,1984-09-21,2004-12-17
usa_NC_0033_0007,21.0,point_in_polygon,0.9315,0.1337,0.0,0.2936,255,1984-09-21,2004-12-17
usa_NC_0033_0008,21.0,point_in_polygon,0.6897,0.0869,2e-06,0.2758,257,1984-09-21,2004-12-17
usa_NC_0033_0009,21.0,point_in_polygon,0.511,0.0515,0.000245,0.2705,257,1984-09-21,2004-12-17
usa_NC_0033_0010,21.0,point_in_polygon,0.4526,0.0443,0.000697,0.2596,256,1984-09-21,2004-12-17
usa_NC_0033_0011,21.0,point_in_polygon,0.4533,0.0492,0.000347,0.2462,256,1984-09-21,2004-12-17
usa_NC_0033_0012,21.0,point_in_polygon,0.377,0.0331,0.003637,0.2529,254,1984-09-21,2004-12-17
usa_NC_0033_0013,22.0,point_in_polygon,0.2977,0.0203,0.023585,0.2574,252,1984-09-21,2004-12-17
usa_NC_0033_0014,22.0,point_in_polygon,0.1559,0.0057,0.226821,0.2533,259,1984-09-21,2004-12-17
usa_NC_0033_0015,22.0,point_in_polygon,-0.0491,0.0006,0.701887,0.2525,257,1984-09-21,2004-12-17
usa_NC_0033_0016,22.0,point_in_polygon,-0.2014,0.009,0.128733,0.2602,257,1984-09-21,2004-12-17
usa_NC_0033_0017,22.0,point_in_polygon,-0.3634,0.0275,0.007835,0.267,256,1984-09-21,2004-12-17
usa_NC_0033_0018,22.0,point_in_polygon,-0.4354,0.0396,0.001393,0.2653,255,1984-09-21,2004-12-17
usa_NC_0033_0019,22.0,point_in_polygon,-0.5566,0.0665,2.9e-05,0.2576,256,1984-09-21,2004-12-17
usa_NC_0033_0020,22.0,point_in_polygon,-0.6542,0.0849,2e-06,0.2649,257,1984-09-21,2004-12-17
usa_NC_0033_0021,22.0,point_in_polygon,-0.7511,0.107,0.0,0.2676,257,1984-09-21,2004-12-17
usa_NC_0033_0022,22.0,point_in_polygon,-0.7991,0.1198,0.0,0.2656,260,1984-09-21,2004-12-17
usa_NC_0033_0023,23.0,point_in_polygon,-0.8585,0.1441,0.0,0.2545,264,1984-09-21,2004-12-17
usa_NC_0033_0024,23.0,point_in_polygon,-0.9254,0.16,0.0,0.2599,260,1984-09-21,2004-12-17
usa_NC_0033_0025,23.0,point_in_polygon,-0.9413,0.1475,0.0,0.278,259,1984-09-21,2004-12-17
usa_NC_0033_0026,23.0,point_in_polygon,-0.9581,0.1578,0.0,0.2719,259,1984-09-21,2004-12-17
usa_NC_0033_0027,23.0,point_in_polygon,-0.8933,0.1375,0.0,0.2748,259,1984-09-21,2004-12-17
usa_NC_0033_0028,23.0,point_in_polygon,-0.9303,0.1485,0.0,0.2725,261,1984-09-21,2004-12-17
usa_NC_0033_0029,23.0,point_in_polygon,-0.8814,0.1311,0.0,0.2771,262,1984-09-21,2004-12-17
usa_NC_0033_0030,23.0,point_in_polygon,-0.8916,0.144,0.0,0.2665,260,1984-09-21,2004-12-17
usa_NC_0033_0031,23.0,point_in_polygon,-0.921,0.1475,0.0,0.272,259,1984-09-21,2004-12-17
usa_NC_0033_0032,23.0,point_in_polygon,-0.9001,0.1458,0.0,0.2692,256,1984-09-21,2004-12-17
usa_NC_0033_0033,24.0,point_in_polygon,-0.7635,0.1091,0.0,0.2675,260,1984-09-21,2004-12-17
usa_NC_0033_0034,24.0,point_in_polygon,-0.6462,0.0818,3e-06,0.2654,260,1984-09-21,2004-12-17
usa_NC_0033_0035,24.0,point_in_polygon,-0.4324,0.0403,0.001166,0.2593,259,1984-09-21,2004-12-17
usa_NC_0033_0036,24.0,point_in_polygon,-0.4311,0.0406,0.001165,0.2585,257,1984-09-21,2004-12-17
usa_NC_0033_0037,24.0,point_in_polygon,-0.439,0.0396,0.001305,0.2659,258,1984-09-21,2004-12-17
usa_NC_0033_0038,24.0,point_in_polygon,-0.4193,0.0335,0.003162,0.2771,258,1984-09-21,2004-12-17
usa_NC_0033_0039,24.0,point_in_polygon,-0.425,0.0309,0.004652,0.2931,258,1984-09-21,2004-12-17
