transect_id,domain_number,match_method,lrr_m_yr,r_squared,p_value,unc_m_yr,n_obs,start_date,end_date
usa_NC_0032_0045,3.0,point_in_polygon,-5.663,0.5862,0.0,0.9032,111,1984-09-21,1997-12-30
usa_NC_0032_0046,3.0,point_in_polygon,-5.5547,0.5752,0.0,0.9021,112,1984-09-21,1997-12-30
usa_NC_0032_0047,3.0,point_in_polygon,-5.756,0.6053,0.0,0.8742,113,1984-09-21,1997-12-30
usa_NC_0032_0048,3.0,point_in_polygon,-6.0214,0.5961,0.0,0.9322,113,1984-09-21,1997-12-30
usa_NC_0032_0049,3.0,point_in_polygon,-6.0399,0.5933,0.0,0.9449,112,1984-09-21,1997-12-30
usa_NC_0032_0050,3.0,point_in_polygon,-6.0741,0.6064,0.0,0.9247,112,1984-09-21,1997-12-30
usa_NC_0032_0051,4.0,point_in_polygon,-6.2826,0.6135,0.0,0.938,113,1984-09-21,1997-12-30
usa_NC_0032_0052,4.0,point_in_polygon,-6.4582,0.623,0.0,0.9279,117,1984-09-21,1997-12-30
usa_NC_0032_0053,4.0,point_in_polygon,-6.5584,0.6476,0.0,0.8975,116,1984-09-21,1997-12-30
usa_NC_0032_0054,4.0,point_in_polygon,-6.6606,0.6535,0.0,0.8958,117,1984-09-21,1997-12-30
usa_NC_0032_0055,4.0,point_in_polygon,-6.658,0.6507,0.0,0.905,116,1984-09-21,1997-12-30
usa_NC_0032_0056,4.0,point_in_polygon,-6.7343,0.6462,0.0,0.9204,117,1984-09-21,1997-12-30
usa_NC_0032_0057,4.0,point_in_polygon,-6.8425,0.6696,0.0,0.8878,117,1984-09-21,1997-12-30
usa_NC_0032_0058,4.0,point_in_polygon,-6.9621,0.6968,0.0,0.8446,118,1984-09-21,1997-12-30
usa_NC_0032_0059,4.0,point_in_polygon,-6.9769,0.7005,0.0,0.8352,119,1984-09-21,1997-12-30
usa_NC_0032_0060,4.0,point_in_polygon,-7.2557,0.734,0.0,0.7997,119,1984-09-21,1997-12-30
usa_NC_0032_0061,4.0,point_in_polygon,-7.5106,0.7564,0.0,0.7837,118,1984-09-21,1997-12-30
usa_NC_0032_0062,4.0,point_in_polygon,-7.5501,0.7542,0.0,0.7926,118,1984-09-21,1997-12-30
usa_NC_0032_0063,4.0,point_in_polygon,-7.5163,0.7444,0.0,0.8065,119,1984-09-21,1997-12-30
usa_NC_0032_0064,5.0,point_in_polygon,-7.6955,0.7651,0.0,0.7774,120,1984-09-21,1997-12-30
usa_NC_0032_0065,5.0,point_in_polygon,-7.6481,0.7688,0.0,0.768,119,1984-09-21,1997-12-30
usa_NC_0032_0066,5.0,point_in_polygon,-7.5805,0.7559,0.0,0.7888,119,1984-09-21,1997-12-30
usa_NC_0032_0067,5.0,point_in_polygon,-7.4658,0.7191,0.0,0.8507,120,1984-09-21,1997-12-30
usa_NC_0032_0068,5.0,point_in_polygon,-7.2341,0.6843,0.0,0.8958,120,1984-09-21,1997-12-30
usa_NC_0032_0069,5.0,point_in_polygon,-7.1209,0.6448,0.0,0.9634,120,1984-09-21,1997-12-30
usa_NC_0032_0070,5.0,point_in_polygon,-7.0216,0.6256,0.0,0.9902,120,1984-09-21,1997-12-30
usa_NC_0032_0071,5.0,point_in_polygon,-6.9285,0.6295,0.0,0.9732,119,1984-09-21,1997-12-30
usa_NC_0032_0072,5.0,point_in_polygon,-6.9921,0.6269,0.0,0.9919,118,1984-09-21,1997-12-30
usa_NC_0032_0073,5.0,point_in_polygon,-6.7265,0.5923,0.0,1.0262,118,1984-09-21,1997-08-24
usa_NC_0032_0074,5.0,point_in_polygon,-6.5544,0.5749,0.0,1.0364,118,1984-09-21,1997-08-24
usa_NC_0032_0075,5.0,point_in_polygon,-6.4778,0.5571,0.0,1.0438,122,1984-09-21,1997-12-30
usa_NC_0032_0076,5.0,point_in_polygon,-5.6663,0.4968,0.0,1.0532,117,1984-09-21,1997-12-30
usa_NC_0032_0077,6.0,point_in_polygon,-5.5882,0.4797,0.0,1.0997,112,1984-09-21,1997-12-30
usa_NC_0032_0078,6.0,point_in_polygon,-1.9586,0.1323,0.001448,1.1786,74,1984-09-21,1996-09-06
usa_NC_0032_0079,6.0,point_in_polygon,-1.7665,0.1901,1e-06,0.6618,121,1984-09-21,1997-12-30
usa_NC_0032_0080,6.0,point_in_polygon,-2.1519,0.2473,0.0,0.6873,119,1984-09-21,1997-12-30
usa_NC_0032_0081,6.0,point_in_polygon,-2.4419,0.3097,0.0,0.659,122,1984-09-21,1997-12-30
usa_NC_0032_0082,6.0,point_in_polygon,-2.4622,0.3299,0.0,0.6397,120,1984-09-21,1997-12-30
usa_NC_0032_0083,7.0,point_in_polygon,-2.8356,0.4682,0.0,0.5485,121,1984-09-21,1997-12-30
usa_NC_0032_0084,7.0,point_in_polygon,-3.155,0.4898,0.0,0.5895,119,1984-09-21,1997-12-30
usa_NC_0032_0085,7.0,point_in_polygon,-3.0558,0.5079,0.0,0.5483,120,1984-09-21,1997-12-30
usa_NC_0032_0086,7.0,point_in_polygon,-3.0677,0.5381,0.0,0.5181,120,1984-09-21,1997-12-30
usa_NC_0032_0088,8.0,point_in_polygon,-2.5519,0.4569,0.0,0.5094,119,1984-09-21,1997-12-30
usa_NC_0032_0089,8.0,point_in_polygon,-2.404,0.3987,0.0,0.5406,119,1984-09-21,1997-12-30
usa_NC_0032_0090,8.0,point_in_polygon,-2.0861,0.3471,0.0,0.5238,119,1984-09-21,1997-12-30
usa_NC_0032_0091,8.0,point_in_polygon,-2.1355,0.3903,0.0,0.4886,119,1984-09-21,1997-12-30
usa_NC_0032_0092,8.0,point_in_polygon,-2.198,0.4061,0.0,0.4867,119,1984-09-21,1997-12-30
usa_NC_0032_0093,8.0,point_in_polygon,-2.3909,0.4556,0.0,0.4785,119,1984-09-21,1997-12-30
usa_NC_0032_0094,8.0,point_in_polygon,-2.3701,0.4298,0.0,0.4998,119,1984-09-21,1997-12-30
usa_NC_0032_0095,8.0,point_in_polygon,-2.4133,0.4468,0.0,0.4917,119,1984-09-21,1997-12-30
usa_NC_0032_0096,9.0,point_in_polygon,-2.2827,0.4063,0.0,0.503,120,1984-09-21,1997-12-30
usa_NC_0032_0097,9.0,point_in_polygon,-2.4702,0.4275,0.0,0.5211,120,1984-09-21,1997-12-30
usa_NC_0032_0098,9.0,point_in_polygon,-2.5961,0.4466,0.0,0.5269,120,1984-09-21,1997-12-30
usa_NC_0032_0099,9.0,point_in_polygon,-2.6819,0.4538,0.0,0.5364,120,1984-09-21,1997-12-30
usa_NC_0032_0100,9.0,point_in_polygon,-2.7544,0.4741,0.0,0.5312,119,1984-09-21,1997-12-30
usa_NC_0032_0101,9.0,point_in_polygon,-2.6915,0.5186,0.0,0.4748,119,1984-09-21,1997-12-30
usa_NC_0032_0102,9.0,point_in_polygon,-2.5968,0.4576,0.0,0.5154,120,1984-09-21,1997-12-30
usa_NC_0032_0103,9.0,point_in_polygon,-2.6754,0.4605,0.0,0.5302,119,1984-09-21,1997-12-30
usa_NC_0032_0104,9.0,point_in_polygon,-2.8296,0.5079,0.0,0.5099,119,1984-09-21,1997-12-30
usa_NC_0032_0105,10.0,point_in_polygon,-2.978,0.5097,0.0,0.5347,119,1984-09-21,1997-12-30
usa_NC_0032_0106,10.0,point_in_polygon,-3.0644,0.5173,0.0,0.542,119,1984-09-21,1997-12-30
usa_NC_0032_0107,10.0,point_in_polygon,-3.0924,0.5091,0.0,0.5536,120,1984-09-21,1997-12-30
usa_NC_0032_0108,10.0,point_in_polygon,-2.9816,0.4929,0.0,0.5537,119,1984-09-21,1997-12-30
usa_NC_0032_0109,10.0,point_in_polygon,-2.8457,0.5151,0.0,0.51,117,1984-09-21,1997-12-30
usa_NC_0032_0110,10.0,point_in_polygon,-2.5649,0.5033,0.0,0.4728,116,1984-09-21,1997-08-24
usa_NC_0032_0111,10.0,point_in_polygon,-2.7231,0.4764,0.0,0.5274,117,1984-09-21,1997-12-30
usa_NC_0032_0112,10.0,point_in_polygon,-2.8001,0.5138,0.0,0.5031,117,1984-09-21,1997-12-30
usa_NC_0032_0113,10.0,point_in_polygon,-2.8386,0.5609,0.0,0.466,116,1984-09-21,1997-12-30
usa_NC_0032_0114,10.0,point_in_polygon,-2.7599,0.5194,0.0,0.4904,117,1984-09-21,1997-12-30
usa_NC_0032_0115,11.0,point_in_polygon,-2.6338,0.4807,0.0,0.5172,112,1984-09-21,1997-08-24
usa_NC_0032_0116,11.0,point_in_polygon,-2.4317,0.4141,0.0,0.5466,112,1984-09-21,1997-08-24
usa_NC_0032_0117,11.0,point_in_polygon,-2.2006,0.3783,0.0,0.5331,112,1984-09-21,1997-08-24
usa_NC_0032_0118,11.0,point_in_polygon,-2.1713,0.3632,0.0,0.5432,112,1984-09-21,1997-08-24
usa_NC_0032_0119,11.0,point_in_polygon,-1.9774,0.3099,0.0,0.5602,111,1984-09-21,1997-08-24
usa_NC_0032_0120,11.0,point_in_polygon,-1.7471,0.2765,0.0,0.5391,110,1984-09-21,1997-08-24
usa_NC_0032_0121,11.0,point_in_polygon,-2.0461,0.3514,0.0,0.5067,120,1984-09-21,1997-12-30
usa_NC_0032_0122,11.0,point_in_polygon,-2.2429,0.4165,0.0,0.4861,119,1984-09-21,1997-12-30
usa_NC_0032_0123,11.0,point_in_polygon,-2.2784,0.4058,0.0,0.5047,119,1984-09-21,1997-12-30
usa_NC_0032_0124,11.0,point_in_polygon,-2.3228,0.4046,0.0,0.5136,120,1984-09-21,1997-12-30
usa_NC_0032_0125,12.0,point_in_polygon,-2.1658,0.345,0.0,0.544,120,1984-09-21,1997-12-30
usa_NC_0032_0126,12.0,point_in_polygon,-2.185,0.3108,0.0,0.5931,120,1984-09-21,1997-12-30
usa_NC_0032_0127,12.0,point_in_polygon,-1.7739,0.2299,0.0,0.6134,112,1984-09-21,1997-08-24
usa_NC_0032_0128,12.0,point_in_polygon,-1.5597,0.2335,0.0,0.534,112,1984-09-21,1997-08-24
usa_NC_0032_0129,12.0,point_in_polygon,-1.9133,0.355,0.0,0.4807,115,1984-09-21,1997-12-30
usa_NC_0032_0130,12.0,point_in_polygon,-1.9943,0.4024,0.0,0.4489,117,1984-09-21,1997-12-30
usa_NC_0032_0131,12.0,point_in_polygon,-1.6434,0.333,0.0,0.4278,118,1984-09-21,1997-12-30
usa_NC_0032_0132,12.0,point_in_polygon,-1.3936,0.2525,0.0,0.4409,118,1984-09-21,1997-12-30
usa_NC_0032_0133,12.0,point_in_polygon,-1.1443,0.1625,5e-06,0.4756,119,1984-09-21,1997-12-30
usa_NC_0032_0134,12.0,point_in_polygon,-0.9945,0.1286,6.2e-05,0.4741,119,1984-09-21,1997-12-30
usa_NC_0032_0135,13.0,point_in_polygon,-0.9806,0.1161,0.00015,0.4954,119,1984-09-21,1997-12-30
usa_NC_0032_0136,13.0,point_in_polygon,-0.9766,0.1173,0.000156,0.4947,117,1984-09-21,1997-12-30
usa_NC_0032_0137,13.0,point_in_polygon,-1.1437,0.168,4e-06,0.4681,118,1984-09-21,1997-12-30
usa_NC_0032_0138,13.0,point_in_polygon,-1.2015,0.1691,4e-06,0.4898,118,1984-09-21,1997-12-30
usa_NC_0032_0139,13.0,point_in_polygon,-1.0368,0.1341,4.2e-05,0.4824,119,1984-09-21,1997-12-30
usa_NC_0032_0140,13.0,point_in_polygon,-1.1175,0.1432,2.2e-05,0.5004,119,1984-09-21,1997-12-30
usa_NC_0032_0141,13.0,point_in_polygon,-1.2773,0.1869,1e-06,0.4878,119,1984-09-21,1997-12-30
usa_NC_0032_0142,13.0,point_in_polygon,-1.2442,0.1684,3e-06,0.504,120,1984-09-21,1997-12-30
usa_NC_0032_0143,13.0,point_in_polygon,-1.318,0.1727,2e-06,0.5259,120,1984-09-21,1997-12-30
usa_NC_0032_0144,13.0,point_in_polygon,-1.2509,0.15,1.4e-05,0.5452,119,1984-09-21,1997-12-30
usa_NC_0032_0145,13.0,point_in_polygon,-0.9651,0.0889,0.001094,0.5707,117,1984-09-21,1997-12-30
usa_NC_0032_0146,14.0,point_in_polygon,-0.7731,0.0585,0.008626,0.5731,117,1984-09-21,1997-12-30
usa_NC_0032_0147,14.0,point_in_polygon,-0.3899,0.0137,0.207649,0.6094,118,1984-09-21,1997-12-30
usa_NC_0032_0148,14.0,point_in_polygon,0.02,0.0,0.948409,0.6121,118,1984-09-21,1997-08-24
usa_NC_0032_0149,14.0,point_in_polygon,0.2068,0.0037,0.517152,0.6304,116,1984-09-21,1997-08-24
usa_NC_0032_0150,14.0,point_in_polygon,0.2036,0.003,0.55483,0.6811,117,1984-09-21,1997-08-24
usa_NC_0032_0151,14.0,point_in_polygon,0.5242,0.0211,0.119482,0.662,116,1984-09-21,1997-08-24
usa_NC_0032_0152,14.0,point_in_polygon,0.5926,0.0236,0.098344,0.7044,117,1984-09-21,1997-08-24
usa_NC_0032_0153,14.0,point_in_polygon,0.8126,0.0394,0.031123,0.7376,118,1984-09-21,1997-08-24
usa_NC_0032_0154,14.0,point_in_polygon,0.7438,0.0361,0.040216,0.71,117,1984-09-21,1997-08-24
usa_NC_0032_0155,14.0,point_in_polygon,0.7587,0.0362,0.040771,0.7263,116,1984-09-21,1997-08-24
usa_NC_0032_0156,15.0,point_in_polygon,0.8187,0.0377,0.03676,0.7675,116,1984-09-21,1997-08-24
usa_NC_0032_0157,15.0,point_in_polygon,0.3637,0.008,0.340782,0.7531,116,1984-09-21,1997-08-24
usa_NC_0032_0158,15.0,point_in_polygon,0.2877,0.0055,0.427,0.7149,117,1984-09-21,1997-08-24
usa_NC_0032_0159,15.0,point_in_polygon,0.3105,0.0063,0.394956,0.7203,117,1984-09-21,1997-08-24
usa_NC_0032_0160,15.0,point_in_polygon,0.2737,0.0049,0.452685,0.7194,117,1984-09-21,1997-08-24
usa_NC_0032_0161,15.0,point_in_polygon,0.1325,0.0011,0.72728,0.7507,117,1984-09-21,1997-08-24
usa_NC_0032_0162,15.0,point_in_polygon,0.1787,0.0021,0.62327,0.7188,117,1984-09-21,1997-08-24
usa_NC_0032_0163,15.0,point_in_polygon,0.2623,0.0046,0.468963,0.7151,117,1984-09-21,1997-08-24
usa_NC_0032_0164,15.0,point_in_polygon,0.2092,0.0033,0.537926,0.6705,118,1984-09-21,1997-12-30
usa_NC_0032_0165,15.0,point_in_polygon,-0.1083,0.0009,0.745033,0.6578,118,1984-09-21,1997-12-30
usa_NC_0032_0166,16.0,point_in_polygon,-0.2188,0.004,0.497773,0.6372,118,1984-09-21,1997-12-30
usa_NC_0032_0167,16.0,point_in_polygon,-0.0666,0.0005,0.811183,0.551,118,1984-09-21,1997-12-30
usa_NC_0032_0168,16.0,point_in_polygon,0.1952,0.0048,0.458714,0.52,117,1984-09-21,1997-12-30
usa_NC_0032_0169,16.0,point_in_polygon,0.3196,0.0103,0.275182,0.5774,118,1984-09-21,1997-12-30
usa_NC_0032_0170,16.0,point_in_polygon,0.4788,0.0227,0.10477,0.58,117,1984-09-21,1997-12-30
usa_NC_0032_0171,16.0,point_in_polygon,0.5539,0.0286,0.06819,0.5959,117,1984-09-21,1997-12-30
usa_NC_0032_0172,16.0,point_in_polygon,0.5782,0.0261,0.082052,0.6529,117,1984-09-21,1997-12-30
usa_NC_0032_0173,16.0,point_in_polygon,0.7395,0.0375,0.036391,0.6918,117,1984-09-21,1997-12-30
usa_NC_0032_0174,16.0,point_in_polygon,0.4204,0.0127,0.230476,0.6908,115,1984-09-21,1997-12-30
usa_NC_0032_0175,16.0,point_in_polygon,0.252,0.0045,0.476567,0.6991,116,1984-09-21,1997-12-30
usa_NC_0032_0176,17.0,point_in_polygon,-0.0503,0.0002,0.886402,0.6963,116,1984-09-21,1997-08-24
usa_NC_0032_0177,17.0,point_in_polygon,-0.38,0.0107,0.269361,0.6782,116,1984-09-21,1997-08-24
usa_NC_0032_0178,17.0,point_in_polygon,-0.4045,0.0127,0.232711,0.668,114,1984-09-21,1997-08-24
usa_NC_0032_0179,17.0,point_in_polygon,-0.4723,0.0178,0.153446,0.6511,116,1984-09-21,1997-08-24
usa_NC_0032_0180,17.0,point_in_polygon,-0.491,0.0189,0.135642,0.6472,119,1984-09-21,1997-08-24
usa_NC_0032_0181,17.0,point_in_polygon,-0.535,0.0224,0.107387,0.6531,117,1984-09-21,1997-08-24
usa_NC_0032_0182,17.0,point_in_polygon,-0.6841,0.0373,0.036027,0.6388,118,1984-09-21,1997-08-24
usa_NC_0032_0183,17.0,point_in_polygon,-0.6705,0.0354,0.041428,0.644,118,1984-09-21,1997-08-24
usa_NC_0032_0184,17.0,point_in_polygon,-0.8212,0.0569,0.009279,0.6148,118,1984-09-21,1997-08-24
usa_NC_0032_0185,17.0,point_in_polygon,-1.0747,0.0988,0.000526,0.5968,118,1984-09-21,1997-08-24
usa_NC_0032_0186,18.0,point_in_polygon,-1.1365,0.1048,0.000329,0.6082,119,1984-09-21,1997-08-24
usa_NC_0032_0187,18.0,point_in_polygon,-1.2263,0.126,8e-05,0.594,118,1984-09-21,1997-08-24
usa_NC_0032_0188,18.0,point_in_polygon,-1.1409,0.1068,0.000287,0.6042,119,1984-09-21,1997-08-24
usa_NC_0032_0189,18.0,point_in_polygon,-1.2122,0.1098,0.000232,0.6318,119,1984-09-21,1997-08-24
usa_NC_0032_0190,18.0,point_in_polygon,-1.2806,0.1171,0.000148,0.6465,118,1984-09-21,1997-08-24
usa_NC_0032_0191,18.0,point_in_polygon,-1.3366,0.153,1.2e-05,0.5783,118,1984-09-21,1997-12-30
usa_NC_0032_0192,18.0,point_in_polygon,-1.4743,0.1612,6e-06,0.6131,120,1984-09-21,1997-12-30
usa_NC_0032_0193,18.0,point_in_polygon,-1.6042,0.1908,1e-06,0.6022,120,1984-09-21,1997-12-30
usa_NC_0032_0194,18.0,point_in_polygon,-1.3462,0.1567,8e-06,0.5717,119,1984-09-21,1997-12-30
usa_NC_0032_0195,18.0,point_in_polygon,-1.4133,0.1688,3e-06,0.5741,119,1984-09-21,1997-12-30
usa_NC_0032_0196,19.0,point_in_polygon,-1.7387,0.2295,0.0,0.5833,119,1984-09-21,1997-12-30
usa_NC_0032_0197,19.0,point_in_polygon,-1.913,0.2697,0.0,0.5814,117,1984-09-21,1997-12-30
usa_NC_0032_0198,19.0,point_in_polygon,-1.9323,0.2821,0.0,0.5693,117,1984-09-21,1997-12-30
usa_NC_0032_0199,19.0,point_in_polygon,-2.0867,0.3089,0.0,0.5715,119,1984-09-21,1997-12-30
usa_NC_0032_0200,19.0,point_in_polygon,-2.0602,0.3146,0.0,0.5616,117,1984-09-21,1997-12-30
usa_NC_0032_0201,19.0,point_in_polygon,-2.1384,0.31,0.0,0.5893,117,1984-09-21,1997-12-30
usa_NC_0032_0202,19.0,point_in_polygon,-2.176,0.252,0.0,0.6865,119,1984-09-21,1997-12-30
usa_NC_0032_0203,19.0,point_in_polygon,-2.0608,0.2314,0.0,0.6908,118,1984-09-21,1997-12-30
usa_NC_0032_0204,19.0,point_in_polygon,-2.0444,0.2457,0.0,0.6587,118,1984-09-21,1997-12-30
usa_NC_0032_0205,19.0,point_in_polygon,-1.9941,0.2227,0.0,0.6851,118,1984-09-21,1997-12-30
usa_NC_0032_0206,20.0,point_in_polygon,-2.0165,0.2321,0.0,0.6715,119,1984-09-21,1997-12-30
usa_NC_0032_0207,20.0,point_in_polygon,-2.2232,0.276,0.0,0.6592,119,1984-09-21,1997-12-30
usa_NC_0032_0208,20.0,point_in_polygon,-2.1072,0.2557,0.0,0.6612,118,1984-09-21,1997-12-30
usa_NC_0032_0209,20.0,point_in_polygon,-1.6295,0.1563,9e-06,0.6961,118,1984-09-21,1997-12-30
usa_NC_0032_0210,20.0,point_in_polygon,-1.1752,0.0822,0.001567,0.7188,119,1984-09-21,1997-12-30
usa_NC_0032_0211,20.0,point_in_polygon,-0.639,0.0268,0.076328,0.7077,118,1984-09-21,1997-12-30
usa_NC_0032_0212,20.0,point_in_polygon,-0.2592,0.0042,0.483162,0.7298,119,1984-09-21,1997-12-30
usa_NC_0032_0213,20.0,point_in_polygon,-0.0378,0.0001,0.916021,0.7079,119,1984-09-21,1997-12-30
usa_NC_0032_0214,20.0,point_in_polygon,0.2831,0.0053,0.431004,0.7094,119,1984-09-21,1997-12-30
usa_NC_0033_0001,20.0,point_in_polygon,0.4571,0.0148,0.18334,0.6763,121,1984-09-21,1997-12-30
usa_NC_0033_0002,21.0,point_in_polygon,0.7457,0.0394,0.028479,0.6658,122,1984-09-21,1997-12-30
usa_NC_0033_0003,21.0,point_in_polygon,1.0637,0.08,0.001592,0.6518,122,1984-09-21,1997-12-30
usa_NC_0033_0004,21.0,point_in_polygon,1.0477,0.0817,0.001412,0.6347,122,1984-09-21,1997-12-30
usa_NC_0033_0005,21.0,point_in_polygon,1.0035,0.0883,0.000889,0.5829,122,1984-09-21,1997-12-30
usa_NC_0033_0006,21.0,point_in_polygon,1.0646,0.0969,0.000483,0.5874,122,1984-09-21,1997-12-30
usa_NC_0033_0007,21.0,point_in_polygon,1.0785,0.0905,0.000724,0.6155,123,1984-09-21,1997-12-30
usa_NC_0033_0008,21.0,point_in_polygon,1.1359,0.1073,0.000217,0.5898,123,1984-09-21,1997-12-30
usa_NC_0033_0009,21.0,point_in_polygon,1.1286,0.1048,0.000275,0.5961,122,1984-09-21,1997-12-30
usa_NC_0033_0010,21.0,point_in_polygon,1.0641,0.1036,0.000337,0.5706,120,1984-09-21,1997-12-30
usa_NC_0033_0011,21.0,point_in_polygon,0.977,0.0912,0.000762,0.5599,121,1984-09-21,1997-12-30
usa_NC_0033_0012,21.0,point_in_polygon,0.9397,0.0813,0.001522,0.5733,121,1984-09-21,1997-12-30
usa_NC_0033_0013,22.0,point_in_polygon,0.8071,0.0587,0.007933,0.5917,119,1984-09-21,1997-12-30
usa_NC_0033_0014,22.0,point_in_polygon,0.8028,0.053,0.011075,0.616,121,1984-09-21,1997-10-11
usa_NC_0033_0015,22.0,point_in_polygon,0.7087,0.0402,0.02739,0.6284,121,1984-09-21,1997-10-11
usa_NC_0033_0016,22.0,point_in_polygon,0.6344,0.0292,0.059651,0.6606,122,1984-09-21,1997-10-11
usa_NC_0033_0017,22.0,point_in_polygon,0.6146,0.0262,0.075003,0.6775,122,1984-09-21,1997-10-11
usa_NC_0033_0018,22.0,point_in_polygon,0.5613,0.0224,0.099598,0.6697,122,1984-09-21,1997-10-11
usa_NC_0033_0019,22.0,point_in_polygon,0.4412,0.0144,0.188404,0.6603,122,1984-09-21,1997-10-11
usa_NC_0033_0020,22.0,point_in_polygon,0.2373,0.0038,0.502349,0.6983,122,1984-09-21,1997-10-11
usa_NC_0033_0021,22.0,point_in_polygon,-0.0089,0.0,0.980201,0.7064,122,1984-09-21,1997-10-11
usa_NC_0033_0022,22.0,point_in_polygon,-0.0823,0.0005,0.815242,0.6962,122,1984-09-21,1997-10-11
usa_NC_0033_0023,23.0,point_in_polygon,-0.2585,0.0048,0.446336,0.6699,122,1984-09-21,1997-10-11
usa_NC_0033_0024,23.0,point_in_polygon,-0.252,0.0046,0.459678,0.6727,122,1984-09-21,1997-10-11
usa_NC_0033_0025,23.0,point_in_polygon,-0.3091,0.0058,0.408493,0.7378,120,1984-09-21,1997-10-11
usa_NC_0033_0026,23.0,point_in_polygon,-0.3766,0.0092,0.298671,0.7144,120,1984-09-21,1997-10-11
usa_NC_0033_0027,23.0,point_in_polygon,-0.6006,0.0225,0.100234,0.7178,121,1984-09-21,1997-10-11
usa_NC_0033_0028,23.0,point_in_polygon,-0.8093,0.0411,0.025737,0.7095,121,1984-09-21,1997-10-11
usa_NC_0033_0029,23.0,point_in_polygon,-0.7685,0.0343,0.041194,0.7373,122,1984-09-21,1997-10-11
usa_NC_0033_0030,23.0,point_in_polygon,-0.7554,0.0367,0.036098,0.7056,120,1984-09-21,1997-10-11
usa_NC_0033_0031,23.0,point_in_polygon,-0.8121,0.0419,0.02435,0.7051,121,1984-09-21,1997-12-30
usa_NC_0033_0032,23.0,point_in_polygon,-0.884,0.0513,0.012876,0.6932,120,1984-09-21,1997-12-30
usa_NC_0033_0033,24.0,point_in_polygon,-0.8001,0.0446,0.020036,0.6721,121,1984-09-21,1997-12-30
usa_NC_0033_0034,24.0,point_in_polygon,-0.7687,0.0432,0.022678,0.6593,120,1984-09-21,1997-12-30
usa_NC_0033_0035,24.0,point_in_polygon,-0.6582,0.0346,0.042034,0.6341,120,1984-09-21,1997-12-30
usa_NC_0033_0036,24.0,point_in_polygon,-0.7052,0.0414,0.026494,0.6215,119,1984-09-21,1997-12-30
usa_NC_0033_0037,24.0,point_in_polygon,-0.8259,0.0494,0.014721,0.6606,120,1984-09-21,1997-12-30
usa_NC_0033_0038,24.0,point_in_polygon,-0.8662,0.0486,0.015578,0.6989,120,1984-09-21,1997-12-30
