year,domain,profile,true_seaward_cell,model_start_cell,error_m,overlaps_real_road
1984,42,25,42,42,0.0,True
1984,42,26,42,42,0.0,True
1984,42,27,42,42,0.0,True
1984,42,28,42,42,0.0,True
1984,42,29,42,42,0.0,True
1984,42,30,42,42,0.0,True
1984,42,31,42,42,0.0,True
1984,42,32,41,42,10.0,True
1984,42,33,41,42,10.0,True
1984,42,34,41,42,10.0,True
1984,42,35,41,42,10.0,True
1984,42,36,41,42,10.0,True
1984,42,37,41,42,10.0,True
1984,42,38,41,42,10.0,True
1984,42,39,41,42,10.0,True
1984,42,40,41,42,10.0,True
1984,42,41,41,42,10.0,True
1984,42,42,41,42,10.0,True
1984,42,43,41,42,10.0,True
1984,42,44,41,42,10.0,True
1984,42,45,40,42,20.0,True
1984,42,46,40,42,20.0,True
1984,42,47,40,42,20.0,True
1984,42,48,40,42,20.0,True
1984,42,49,40,42,20.0,False
1984,43,0,40,41,10.0,True
1984,43,1,40,40,0.0,True
1984,43,2,40,40,0.0,True
1984,43,3,40,40,0.0,True
1984,43,4,40,40,0.0,True
1984,43,5,40,40,0.0,True
1984,43,6,40,40,0.0,True
1984,43,7,40,40,0.0,True
1984,43,8,40,40,0.0,True
1984,43,9,39,40,10.0,True
1984,43,10,39,40,10.0,True
1984,43,11,39,40,10.0,True
1984,43,12,39,39,0.0,True
1984,43,13,39,39,0.0,True
1984,43,14,39,39,0.0,True
1984,43,15,39,39,0.0,True
1984,43,16,39,39,0.0,True
1984,43,17,39,39,0.0,True
1984,43,18,39,39,0.0,True
1984,43,19,39,39,0.0,True
1984,43,20,39,39,0.0,True
1984,43,21,39,39,0.0,True
1984,43,22,39,39,0.0,True
1984,43,23,39,38,-10.0,True
1984,43,24,39,38,-10.0,True
1984,43,25,38,38,0.0,True
1984,43,26,38,38,0.0,True
1984,43,27,38,38,0.0,True
1984,43,28,38,38,0.0,True
1984,43,29,38,38,0.0,True
1984,43,30,38,38,0.0,True
1984,43,31,38,38,0.0,True
1984,43,32,38,39,10.0,True
1984,43,33,38,38,0.0,True
1984,43,34,38,38,0.0,True
1984,43,35,38,38,0.0,True
1984,43,36,38,38,0.0,True
1984,43,37,38,38,0.0,True
1984,43,38,38,38,0.0,True
1984,43,39,38,38,0.0,True
1984,43,40,37,38,10.0,True
1984,43,41,37,38,10.0,True
1984,43,42,37,37,0.0,True
1984,43,43,37,37,0.0,True
1984,43,44,37,38,10.0,True
1984,43,45,37,37,0.0,True
1984,43,46,37,37,0.0,True
1984,43,47,37,38,10.0,True
1984,43,48,37,37,0.0,True
1984,43,49,37,37,0.0,True
1984,44,0,49,49,0.0,True
1984,44,1,49,49,0.0,True
1984,44,2,49,49,0.0,True
1984,44,3,49,49,0.0,True
1984,44,4,49,49,0.0,True
1984,44,5,49,49,0.0,True
1984,44,6,49,49,0.0,True
1984,44,7,49,49,0.0,True
1984,44,8,49,49,0.0,True
1984,44,9,49,49,0.0,True
1984,44,10,49,49,0.0,True
1984,44,11,49,49,0.0,True
1984,44,12,49,48,-10.0,True
1984,44,13,49,49,0.0,True
1984,44,14,49,49,0.0,True
1984,44,15,48,49,10.0,True
1984,44,16,48,48,0.0,True
1984,44,17,48,48,0.0,True
1984,44,18,48,48,0.0,True
1984,44,19,48,48,0.0,True
1984,44,20,48,48,0.0,True
1984,44,21,48,48,0.0,True
1984,44,22,48,48,0.0,True
1984,44,23,48,48,0.0,True
1984,44,24,48,48,0.0,True
1984,44,25,48,48,0.0,True
1984,44,26,48,48,0.0,True
1984,44,27,48,48,0.0,True
1984,44,28,48,47,-10.0,True
1984,44,29,47,47,0.0,True
1984,44,30,47,47,0.0,True
1984,44,31,47,47,0.0,True
1984,44,32,47,47,0.0,True
1984,44,33,47,47,0.0,True
1984,44,34,47,47,0.0,True
1984,44,35,47,47,0.0,True
1984,44,36,47,47,0.0,True
1984,44,37,47,47,0.0,True
1984,44,38,47,47,0.0,True
1984,44,39,47,47,0.0,True
1984,44,40,47,47,0.0,True
1984,44,41,47,47,0.0,True
1984,44,42,47,47,0.0,True
1984,44,43,47,47,0.0,True
1984,44,44,46,47,10.0,True
1984,44,45,46,47,10.0,True
1984,44,46,46,47,10.0,True
1984,44,47,46,47,10.0,True
1984,44,48,46,47,10.0,True
1984,44,49,46,47,10.0,True
1984,45,0,46,46,0.0,True
1984,45,1,46,46,0.0,True
1984,45,2,46,45,-10.0,True
1984,45,3,46,45,-10.0,True
1984,45,4,46,45,-10.0,True
1984,45,5,46,45,-10.0,True
1984,45,6,46,45,-10.0,True
1984,45,7,46,45,-10.0,True
1984,45,8,46,45,-10.0,True
1984,45,9,45,45,0.0,True
1984,45,10,45,45,0.0,True
1984,45,11,45,45,0.0,True
1984,45,12,45,45,0.0,True
1984,45,13,45,45,0.0,True
1984,45,14,45,45,0.0,True
1984,45,15,45,45,0.0,True
1984,45,16,45,45,0.0,True
1984,45,17,45,45,0.0,True
1984,45,18,45,44,-10.0,True
1984,45,19,45,45,0.0,True
1984,45,20,45,44,-10.0,True
1984,45,21,45,44,-10.0,True
1984,45,22,45,45,0.0,True
1984,45,23,45,45,0.0,True
1984,45,24,44,45,10.0,True
1984,45,25,44,45,10.0,True
1984,45,26,44,45,10.0,True
1984,45,27,44,45,10.0,True
1984,45,28,44,44,0.0,True
1984,45,29,44,44,0.0,True
1984,45,30,44,44,0.0,True
1984,45,31,44,44,0.0,True
1984,45,32,44,44,0.0,True
1984,45,33,44,44,0.0,True
1984,45,34,44,44,0.0,True
1984,45,35,44,45,10.0,True
1984,45,36,44,45,10.0,True
1984,45,37,44,45,10.0,True
1984,45,38,43,44,10.0,True
1984,45,39,43,44,10.0,True
1984,45,40,43,44,10.0,True
1984,45,41,43,44,10.0,True
1984,45,42,43,44,10.0,True
1984,45,43,43,43,0.0,True
1984,45,44,43,44,10.0,True
1984,45,45,43,43,0.0,True
1984,45,46,43,43,0.0,True
1984,45,47,43,43,0.0,True
1984,45,48,43,43,0.0,True
1984,45,49,43,43,0.0,True
1984,46,0,43,42,-10.0,True
1984,46,1,43,42,-10.0,True
1984,46,2,43,42,-10.0,True
1984,46,3,43,42,-10.0,True
1984,46,4,43,42,-10.0,True
1984,46,5,42,42,0.0,True
1984,46,6,42,42,0.0,True
1984,46,7,42,42,0.0,True
1984,46,8,42,42,0.0,True
1984,46,9,42,42,0.0,True
1984,46,10,42,42,0.0,True
1984,46,11,42,42,0.0,True
1984,46,12,42,42,0.0,True
1984,46,13,42,41,-10.0,True
1984,46,14,42,41,-10.0,True
1984,46,15,42,42,0.0,True
1984,46,16,42,42,0.0,True
1984,46,17,42,42,0.0,True
1984,46,18,42,44,20.0,False
1984,46,19,42,42,0.0,True
1984,46,20,41,41,0.0,True
1984,46,21,41,41,0.0,True
1984,46,22,41,41,0.0,True
1984,46,23,41,41,0.0,True
1984,46,24,41,45,40.0,False
1984,46,25,41,41,0.0,True
1984,46,26,41,41,0.0,True
1984,46,27,41,42,10.0,True
1984,46,28,41,44,30.0,False
1984,46,29,41,44,30.0,False
1984,46,30,41,43,20.0,False
1984,46,31,41,44,30.0,False
1984,46,32,41,44,30.0,False
1984,46,33,41,44,30.0,False
1984,46,34,40,41,10.0,True
1984,46,35,40,42,20.0,True
1984,46,36,40,44,40.0,False
1984,46,37,40,44,40.0,False
1984,46,38,40,40,0.0,True
1984,46,39,40,42,20.0,False
1984,46,40,40,43,30.0,False
1984,46,41,40,43,30.0,False
1984,46,42,40,43,30.0,False
1984,46,43,40,41,10.0,True
1984,46,44,40,43,30.0,False
1984,46,45,40,40,0.0,True
1984,46,46,40,39,-10.0,True
1984,46,47,40,41,10.0,True
1984,46,48,40,41,10.0,True
1984,46,49,39,39,0.0,True
1984,47,0,39,39,0.0,True
1984,47,1,39,39,0.0,True
1984,47,2,39,39,0.0,True
1984,47,3,39,39,0.0,True
1984,47,4,39,39,0.0,True
1984,47,5,39,39,0.0,True
1984,47,6,39,39,0.0,True
1984,47,7,39,39,0.0,True
1984,47,8,39,39,0.0,True
1984,47,9,39,39,0.0,True
1984,47,10,39,38,-10.0,True
1984,47,11,39,38,-10.0,True
1984,47,12,39,38,-10.0,True
1984,47,13,39,38,-10.0,True
1984,47,14,38,38,0.0,True
1984,47,15,38,38,0.0,True
1984,47,16,38,38,0.0,True
1984,47,17,38,38,0.0,True
1984,47,18,38,38,0.0,True
1984,47,19,38,38,0.0,True
1984,47,20,38,37,-10.0,True
1984,47,21,38,38,0.0,True
1984,47,22,38,38,0.0,True
1984,47,23,38,37,-10.0,True
1984,47,24,38,37,-10.0,True
1984,47,25,38,37,-10.0,True
1984,47,26,38,37,-10.0,True
1984,47,27,38,37,-10.0,True
1984,47,28,38,37,-10.0,True
1984,47,29,37,37,0.0,True
1984,47,30,37,37,0.0,True
1984,47,31,37,37,0.0,True
1984,47,32,37,37,0.0,True
1984,47,33,37,37,0.0,True
1984,47,34,37,37,0.0,True
1984,47,35,37,37,0.0,True
1984,47,36,37,37,0.0,True
1984,47,37,37,37,0.0,True
1984,47,38,37,37,0.0,True
1984,47,39,37,37,0.0,True
1984,47,40,37,36,-10.0,True
1984,47,41,37,36,-10.0,True
1984,47,42,37,36,-10.0,True
1984,47,43,37,36,-10.0,True
1984,47,44,37,36,-10.0,True
1984,47,45,36,36,0.0,True
1984,47,46,36,36,0.0,True
1984,47,47,36,36,0.0,True
1984,47,48,36,36,0.0,True
1984,47,49,36,36,0.0,True
1984,48,0,50,48,-20.0,False
1984,48,1,50,48,-20.0,False
1984,48,2,50,48,-20.0,False
1984,48,3,50,48,-20.0,False
1984,48,4,50,48,-20.0,False
1984,48,5,50,47,-30.0,False
1984,48,6,50,47,-30.0,False
1984,48,7,50,47,-30.0,False
1984,48,8,49,47,-20.0,False
1984,48,9,49,47,-20.0,False
1984,48,10,49,47,-20.0,False
1984,48,11,49,47,-20.0,False
1984,48,12,49,50,10.0,True
1984,48,13,49,48,-10.0,True
1984,48,14,49,48,-10.0,True
1984,48,15,49,52,30.0,False
1984,48,16,49,52,30.0,False
1984,48,17,49,52,30.0,False
1984,48,18,49,52,30.0,False
1984,48,19,49,52,30.0,False
1984,48,20,49,48,-10.0,True
1984,48,21,49,47,-20.0,False
1984,48,22,49,47,-20.0,False
1984,48,23,49,47,-20.0,False
1984,48,24,48,47,-10.0,True
1984,48,25,48,47,-10.0,True
1984,48,26,48,47,-10.0,True
1984,48,27,48,48,0.0,True
1984,48,28,48,48,0.0,True
1984,48,29,48,48,0.0,True
1984,48,30,48,48,0.0,True
1984,48,31,48,48,0.0,True
1984,48,32,48,48,0.0,True
1984,48,33,48,48,0.0,True
1984,48,34,48,48,0.0,True
1984,48,35,48,48,0.0,True
1984,48,36,48,48,0.0,True
1984,48,37,48,47,-10.0,True
1984,48,38,48,47,-10.0,True
1984,48,39,47,48,10.0,True
1984,48,40,47,49,20.0,True
1984,48,41,47,48,10.0,True
1984,48,42,47,48,10.0,True
1984,48,43,47,49,20.0,False
1984,48,44,47,49,20.0,False
1984,48,45,47,49,20.0,False
1984,48,46,47,48,10.0,True
1984,48,47,47,49,20.0,False
1984,48,48,47,49,20.0,False
1984,48,49,47,49,20.0,False
1984,49,0,53,55,20.0,True
1984,49,1,53,56,30.0,False
1984,49,2,53,56,30.0,False
1984,49,3,53,56,30.0,False
1984,49,4,53,55,20.0,False
1984,49,5,53,55,20.0,False
1984,49,6,53,56,30.0,False
1984,49,7,53,55,20.0,False
1984,49,8,53,56,30.0,False
1984,49,9,53,55,20.0,False
1984,49,10,53,55,20.0,False
1984,49,11,53,55,20.0,False
1984,49,12,53,55,20.0,False
1984,49,13,53,54,10.0,True
1984,49,14,53,53,0.0,True
1984,49,15,52,53,10.0,True
1984,49,16,52,52,0.0,True
1984,49,17,52,52,0.0,True
1984,49,18,52,52,0.0,True
1984,49,19,52,52,0.0,True
1984,49,20,52,52,0.0,True
1984,49,21,52,52,0.0,True
1984,49,22,52,52,0.0,True
1984,49,23,52,52,0.0,True
1984,49,24,52,52,0.0,True
1984,49,25,52,52,0.0,True
1984,49,26,52,51,-10.0,True
1984,49,27,52,51,-10.0,True
1984,49,28,52,51,-10.0,True
1984,49,29,52,51,-10.0,True
1984,49,30,51,51,0.0,True
1984,49,31,51,51,0.0,True
1984,49,32,51,51,0.0,True
1984,49,33,51,51,0.0,True
1984,49,34,51,51,0.0,True
1984,49,35,51,51,0.0,True
1984,49,36,51,51,0.0,True
1984,49,37,51,51,0.0,True
1984,49,38,51,51,0.0,True
1984,49,39,51,51,0.0,True
1984,49,40,51,52,10.0,True
1984,49,41,51,51,0.0,True
1984,49,42,51,52,10.0,True
1984,49,43,51,51,0.0,True
1984,49,44,51,51,0.0,True
1984,49,45,50,51,10.0,True
1984,49,46,50,51,10.0,True
1984,49,47,50,51,10.0,True
1984,49,48,50,51,10.0,True
1984,49,49,50,51,10.0,True
1984,50,0,50,49,-10.0,True
1984,50,1,50,49,-10.0,True
1984,50,2,50,49,-10.0,True
1984,50,3,50,49,-10.0,True
1984,50,4,50,49,-10.0,True
1984,50,5,50,49,-10.0,True
1984,50,6,50,49,-10.0,True
1984,50,7,50,50,0.0,True
1984,50,8,50,50,0.0,True
1984,50,9,50,51,10.0,True
1984,50,10,49,51,20.0,True
1984,50,11,49,51,20.0,True
1984,50,12,49,50,10.0,True
1984,50,13,49,49,0.0,True
1984,50,14,49,49,0.0,True
1984,50,15,49,49,0.0,True
1984,50,16,49,49,0.0,True
1984,50,17,49,49,0.0,True
1984,50,18,49,49,0.0,True
1984,50,19,49,49,0.0,True
1984,50,20,49,49,0.0,True
1984,50,21,49,49,0.0,True
1984,50,22,49,49,0.0,True
1984,50,23,49,49,0.0,True
1984,50,24,49,49,0.0,True
1984,50,25,48,48,0.0,True
1984,50,26,48,47,-10.0,True
1984,50,27,48,47,-10.0,True
1984,50,28,48,47,-10.0,True
1984,50,29,48,46,-20.0,False
1984,50,30,48,46,-20.0,False
1984,50,31,48,46,-20.0,False
1984,50,32,48,46,-20.0,False
1984,50,33,48,46,-20.0,False
1984,50,34,48,46,-20.0,False
1984,50,35,48,47,-10.0,True
1984,50,36,48,47,-10.0,True
1984,50,37,48,47,-10.0,True
1984,50,38,48,46,-20.0,False
1984,50,39,48,46,-20.0,False
1984,50,40,48,46,-20.0,False
1984,50,41,47,46,-10.0,True
1984,50,42,47,47,0.0,True
1984,50,43,47,47,0.0,True
1984,50,44,47,47,0.0,True
1984,50,45,47,46,-10.0,True
1984,50,46,47,47,0.0,True
1984,50,47,47,47,0.0,True
1984,50,48,47,47,0.0,True
1984,50,49,47,47,0.0,True
1984,51,0,47,48,10.0,True
1984,51,1,47,48,10.0,True
1984,51,2,47,47,0.0,True
1984,51,3,47,48,10.0,True
1984,51,4,47,48,10.0,True
1984,51,5,46,46,0.0,True
1984,51,6,46,47,10.0,True
1984,51,7,46,46,0.0,True
1984,51,8,46,47,10.0,True
1984,51,9,46,47,10.0,True
1984,51,10,46,47,10.0,True
1984,51,11,46,46,0.0,True
1984,51,12,46,46,0.0,True
1984,51,13,46,46,0.0,True
1984,51,14,46,46,0.0,True
1984,51,15,46,45,-10.0,True
1984,51,16,46,46,0.0,True
1984,51,17,46,45,-10.0,True
1984,51,18,45,45,0.0,True
1984,51,19,45,45,0.0,True
1984,51,20,45,45,0.0,True
1984,51,21,45,45,0.0,True
1984,51,22,45,45,0.0,True
1984,51,23,45,45,0.0,True
1984,51,24,45,45,0.0,True
1984,51,25,45,45,0.0,True
1984,51,26,45,45,0.0,True
1984,51,27,45,45,0.0,True
1984,51,28,45,45,0.0,True
1984,51,29,45,45,0.0,True
1984,51,30,45,44,-10.0,True
1984,51,31,45,44,-10.0,True
1984,51,32,45,44,-10.0,True
1984,51,33,45,43,-20.0,False
1984,51,34,45,43,-20.0,False
1984,51,35,44,44,0.0,True
1984,51,36,44,43,-10.0,True
1984,51,37,44,43,-10.0,True
1984,51,38,44,43,-10.0,True
1984,51,39,44,43,-10.0,True
1984,51,40,44,42,-20.0,False
1984,51,41,44,42,-20.0,False
1984,51,42,44,42,-20.0,False
1984,51,43,44,42,-20.0,False
1984,51,44,44,42,-20.0,False
1984,51,45,44,42,-20.0,False
1984,51,46,44,41,-30.0,False
1984,51,47,44,42,-20.0,False
1984,51,48,44,42,-20.0,False
1984,51,49,44,42,-20.0,False
1984,52,0,49,45,-40.0,False
1984,52,1,49,44,-50.0,False
1984,52,2,49,49,0.0,True
1984,52,3,49,49,0.0,True
1984,52,4,49,49,0.0,True
1984,52,5,49,49,0.0,True
1984,52,6,49,49,0.0,True
1984,52,7,49,49,0.0,True
1984,52,8,49,49,0.0,True
1984,52,9,49,49,0.0,True
1984,52,10,49,49,0.0,True
1984,52,11,49,49,0.0,True
1984,52,12,49,49,0.0,True
1984,52,13,49,49,0.0,True
1984,52,14,49,49,0.0,True
1984,52,15,48,48,0.0,True
1984,52,16,48,47,-10.0,True
1984,52,17,48,49,10.0,True
1984,52,18,48,48,0.0,True
1984,52,19,48,47,-10.0,True
1984,52,20,48,48,0.0,True
1984,52,21,48,48,0.0,True
1984,52,22,48,42,-60.0,False
1984,52,23,48,42,-60.0,False
1984,52,24,48,46,-20.0,False
1984,52,25,48,46,-20.0,False
1984,52,26,48,46,-20.0,False
1984,52,27,48,46,-20.0,False
1984,52,28,48,46,-20.0,False
1984,52,29,47,46,-10.0,True
1984,52,30,47,48,10.0,True
1984,52,31,47,46,-10.0,True
1984,52,32,47,45,-20.0,False
1984,52,33,47,45,-20.0,False
1984,52,34,47,46,-10.0,True
1984,52,35,47,45,-20.0,False
1984,52,36,47,45,-20.0,False
1984,52,37,47,45,-20.0,False
1984,52,38,47,45,-20.0,False
1984,52,39,46,47,10.0,True
1984,52,40,46,47,10.0,True
1984,52,41,46,44,-20.0,False
1984,52,42,46,47,10.0,True
1984,52,43,46,47,10.0,True
1984,52,44,46,44,-20.0,False
1984,52,45,46,44,-20.0,False
1984,52,46,46,44,-20.0,False
1984,52,47,46,44,-20.0,False
1984,52,48,45,46,10.0,True
1984,52,49,45,46,10.0,True
1984,53,0,51,51,0.0,True
1984,53,1,51,51,0.0,True
1984,53,2,51,51,0.0,True
1984,53,3,51,52,10.0,True
1984,53,4,51,51,0.0,True
1984,53,5,51,51,0.0,True
1984,53,6,51,51,0.0,True
1984,53,7,51,51,0.0,True
1984,53,8,51,51,0.0,True
1984,53,9,50,50,0.0,True
1984,53,10,50,50,0.0,True
1984,53,11,50,50,0.0,True
1984,53,12,50,50,0.0,True
1984,53,13,50,50,0.0,True
1984,53,14,50,50,0.0,True
1984,53,15,50,51,10.0,True
1984,53,16,50,50,0.0,True
1984,53,17,50,50,0.0,True
1984,53,18,49,49,0.0,True
1984,53,19,49,49,0.0,True
1984,53,20,49,49,0.0,True
1984,53,21,49,49,0.0,True
1984,53,22,49,49,0.0,True
1984,53,23,49,50,10.0,True
1984,53,24,49,49,0.0,True
1984,53,25,49,49,0.0,True
1984,53,26,49,49,0.0,True
1984,53,27,48,49,10.0,True
1984,53,28,48,48,0.0,True
1984,53,29,48,48,0.0,True
1984,53,30,48,49,10.0,True
1984,53,31,48,49,10.0,True
1984,53,32,48,49,10.0,True
1984,53,33,48,49,10.0,True
1984,53,34,48,49,10.0,True
1984,53,35,48,49,10.0,True
1984,53,36,47,47,0.0,True
1984,53,37,47,48,10.0,True
1984,53,38,47,48,10.0,True
1984,53,39,47,48,10.0,True
1984,53,40,47,49,20.0,False
1984,53,41,47,47,0.0,True
1984,53,42,47,47,0.0,True
1984,53,43,47,46,-10.0,True
1984,53,44,47,46,-10.0,True
1984,53,45,46,46,0.0,True
1984,53,46,46,47,10.0,True
1984,53,47,46,46,0.0,True
1984,53,48,46,46,0.0,True
1984,53,49,46,45,-10.0,True
1984,54,0,46,46,0.0,True
1984,54,1,46,46,0.0,True
1984,54,2,46,46,0.0,True
1984,54,3,46,46,0.0,True
1984,54,4,45,46,10.0,True
1984,54,5,45,46,10.0,True
1984,54,6,45,45,0.0,True
1984,54,7,45,45,0.0,True
1984,54,8,45,45,0.0,True
1984,54,9,45,45,0.0,True
1984,54,10,45,45,0.0,True
1984,54,11,45,45,0.0,True
1984,54,12,45,45,0.0,True
1984,54,13,45,45,0.0,True
1984,54,14,44,45,10.0,True
1984,54,15,44,44,0.0,True
1984,54,16,44,44,0.0,True
1984,54,17,44,44,0.0,True
1984,54,18,44,44,0.0,True
1984,54,19,44,45,10.0,True
1984,54,20,44,45,10.0,True
1984,54,21,44,46,20.0,False
1984,54,22,44,44,0.0,True
1984,54,23,43,44,10.0,True
1984,54,24,43,45,20.0,True
1984,54,25,43,45,20.0,True
1984,54,26,43,44,10.0,True
1984,54,27,43,44,10.0,True
1984,54,28,43,43,0.0,True
1984,54,29,43,43,0.0,True
1984,54,30,43,42,-10.0,True
1984,54,31,43,42,-10.0,True
1984,54,32,42,42,0.0,True
1984,54,33,42,42,0.0,True
1984,54,34,42,42,0.0,True
1984,54,35,42,42,0.0,True
1984,54,36,42,42,0.0,True
1984,54,37,42,42,0.0,True
1984,54,38,42,42,0.0,True
1984,54,39,42,42,0.0,True
1984,54,40,42,43,10.0,True
1984,54,41,41,41,0.0,True
1984,54,42,41,41,0.0,True
1984,54,43,41,41,0.0,True
1984,54,44,41,41,0.0,True
1984,54,45,41,41,0.0,True
1984,54,46,41,40,-10.0,True
1984,54,47,41,40,-10.0,True
1984,54,48,41,40,-10.0,True
1984,54,49,41,40,-10.0,True
1984,55,0,56,56,0.0,True
1984,55,1,55,56,10.0,True
1984,55,2,55,56,10.0,True
1984,55,3,55,56,10.0,True
1984,55,4,55,58,30.0,False
1984,55,5,55,57,20.0,False
1984,55,6,55,57,20.0,False
1984,55,7,55,56,10.0,True
1984,55,8,55,56,10.0,True
1984,55,9,55,55,0.0,True
1984,55,10,54,55,10.0,True
1984,55,11,54,54,0.0,True
1984,55,12,54,54,0.0,True
1984,55,13,54,54,0.0,True
1984,55,14,54,54,0.0,True
1984,55,15,54,55,10.0,True
1984,55,16,54,54,0.0,True
1984,55,17,54,54,0.0,True
1984,55,18,54,54,0.0,True
1984,55,19,53,54,10.0,True
1984,55,20,53,54,10.0,True
1984,55,21,53,54,10.0,True
1984,55,22,53,54,10.0,True
1984,55,23,53,54,10.0,True
1984,55,24,53,53,0.0,True
1984,55,25,53,54,10.0,True
1984,55,26,53,52,-10.0,True
1984,55,27,53,53,0.0,True
1984,55,28,52,53,10.0,True
1984,55,29,52,52,0.0,True
1984,55,30,52,52,0.0,True
1984,55,31,52,52,0.0,True
1984,55,32,52,52,0.0,True
1984,55,33,52,52,0.0,True
1984,55,34,52,52,0.0,True
1984,55,35,52,52,0.0,True
1984,55,36,52,51,-10.0,True
1984,55,37,51,51,0.0,True
1984,55,38,51,51,0.0,True
1984,55,39,51,51,0.0,True
1984,55,40,51,51,0.0,True
1984,55,41,51,51,0.0,True
1984,55,42,51,50,-10.0,True
1984,55,43,51,50,-10.0,True
1984,55,44,51,50,-10.0,True
1984,55,45,51,50,-10.0,True
1984,55,46,50,50,0.0,True
1984,55,47,50,50,0.0,True
1984,55,48,50,49,-10.0,True
1984,55,49,50,49,-10.0,True
1984,56,0,52,53,10.0,True
1984,56,1,52,53,10.0,True
1984,56,2,52,53,10.0,True
1984,56,3,52,53,10.0,True
1984,56,4,52,53,10.0,True
1984,56,5,52,52,0.0,True
1984,56,6,51,52,10.0,True
1984,56,7,51,52,10.0,True
1984,56,8,51,52,10.0,True
1984,56,9,51,52,10.0,True
1984,56,10,51,52,10.0,True
1984,56,11,51,51,0.0,True
1984,56,12,51,51,0.0,True
1984,56,13,51,51,0.0,True
1984,56,14,51,51,0.0,True
1984,56,15,50,51,10.0,True
1984,56,16,50,51,10.0,True
1984,56,17,50,51,10.0,True
1984,56,18,50,50,0.0,True
1984,56,19,50,50,0.0,True
1984,56,20,50,50,0.0,True
1984,56,21,50,50,0.0,True
1984,56,22,50,50,0.0,True
1984,56,23,50,50,0.0,True
1984,56,24,50,50,0.0,True
1984,56,25,49,49,0.0,True
1984,56,26,49,49,0.0,True
1984,56,27,49,49,0.0,True
1984,56,28,49,50,10.0,True
1984,56,29,49,49,0.0,True
1984,56,30,49,49,0.0,True
1984,56,31,49,48,-10.0,True
1984,56,32,49,48,-10.0,True
1984,56,33,49,48,-10.0,True
1984,56,34,48,48,0.0,True
1984,56,35,48,48,0.0,True
1984,56,36,48,48,0.0,True
1984,56,37,48,48,0.0,True
1984,56,38,48,48,0.0,True
1984,56,39,48,48,0.0,True
1984,56,40,48,48,0.0,True
1984,56,41,48,47,-10.0,True
1984,56,42,48,47,-10.0,True
1984,56,43,47,47,0.0,True
1984,56,44,47,47,0.0,True
1984,56,45,47,47,0.0,True
1984,56,46,47,47,0.0,True
1984,56,47,47,46,-10.0,True
1984,56,48,47,46,-10.0,True
1984,56,49,47,46,-10.0,True
1984,57,0,57,58,10.0,True
1984,57,1,57,58,10.0,True
1984,57,2,56,58,20.0,True
1984,57,3,56,58,20.0,True
1984,57,4,56,58,20.0,True
1984,57,5,56,57,10.0,True
1984,57,6,56,57,10.0,True
1984,57,7,56,57,10.0,True
1984,57,8,56,57,10.0,True
1984,57,9,56,57,10.0,True
1984,57,10,56,56,0.0,True
1984,57,11,55,56,10.0,True
1984,57,12,55,56,10.0,True
1984,57,13,55,56,10.0,True
1984,57,14,55,56,10.0,True
1984,57,15,55,55,0.0,True
1984,57,16,55,55,0.0,True
1984,57,17,55,55,0.0,True
1984,57,18,55,55,0.0,True
1984,57,19,55,54,-10.0,True
1984,57,20,54,54,0.0,True
1984,57,21,54,54,0.0,True
1984,57,22,54,54,0.0,True
1984,57,23,54,54,0.0,True
1984,57,24,54,54,0.0,True
1984,57,25,54,54,0.0,True
1984,57,26,54,53,-10.0,True
1984,57,27,54,53,-10.0,True
1984,57,28,54,53,-10.0,True
1984,57,29,54,53,-10.0,True
1984,57,30,53,53,0.0,True
1984,57,31,53,53,0.0,True
1984,57,32,53,53,0.0,True
1984,57,33,53,52,-10.0,True
1984,57,34,53,52,-10.0,True
1984,57,35,53,52,-10.0,True
1984,57,36,53,52,-10.0,True
1984,57,37,53,52,-10.0,True
1984,57,38,53,52,-10.0,True
1984,57,39,52,52,0.0,True
1984,57,40,52,51,-10.0,True
1984,57,41,52,51,-10.0,True
1984,57,42,52,51,-10.0,True
1984,57,43,52,51,-10.0,True
1984,57,44,52,51,-10.0,True
1984,57,45,52,51,-10.0,True
1984,57,46,52,51,-10.0,True
1984,57,47,52,50,-20.0,False
1984,57,48,51,50,-10.0,True
1984,57,49,51,50,-10.0,True
1984,58,0,51,53,20.0,False
1984,58,1,51,53,20.0,False
1984,58,2,51,53,20.0,False
1984,58,3,51,52,10.0,True
1984,58,4,51,52,10.0,True
1984,58,5,51,52,10.0,True
1984,58,6,51,52,10.0,True
1984,58,7,50,52,20.0,True
1984,58,8,50,52,20.0,True
1984,58,9,50,52,20.0,True
1984,58,10,50,51,10.0,True
1984,58,11,50,51,10.0,True
1984,58,12,50,51,10.0,True
1984,58,13,50,51,10.0,True
1984,58,14,50,51,10.0,True
1984,58,15,50,50,0.0,True
1984,58,16,49,50,10.0,True
1984,58,17,49,50,10.0,True
1984,58,18,49,50,10.0,True
1984,58,19,49,50,10.0,True
1984,58,20,49,50,10.0,True
1984,58,21,49,50,10.0,True
1984,58,22,49,49,0.0,True
1984,58,23,49,49,0.0,True
1984,58,24,49,49,0.0,True
1984,58,25,48,49,10.0,True
1984,58,26,48,48,0.0,True
1984,58,27,48,48,0.0,True
1984,58,28,48,48,0.0,True
1984,58,29,48,48,0.0,True
1984,58,30,48,48,0.0,True
1984,58,31,48,47,-10.0,True
1984,58,32,48,47,-10.0,True
1984,58,33,48,47,-10.0,True
1984,58,34,47,47,0.0,True
