domain_number,coastsat_loess_m_yr,endpoint_raw_m_yr,endpoint_loess_m_yr,model_endpoint_coastsat_m_yr,model_lrr_coastsat_m_yr,resid_lrr_coastsat_vs_coastsat_loess_m_yr,resid_endpoint_coastsat_vs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_endpoint_loess_m_yr,model_endpoint_dunemean3_m_yr,model_lrr_dunemean3_m_yr,resid_lrr_dunemean3_vs_coastsat_loess_m_yr,resid_endpoint_dunemean3_vs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_endpoint_loess_m_yr,model_endpoint_duneraw_m_yr,model_lrr_duneraw_m_yr,resid_lrr_duneraw_vs_coastsat_loess_m_yr,resid_endpoint_duneraw_vs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_endpoint_loess_m_yr
80,-0.8629067974440101,-1.177,-1.0006023776590556,-2.155481066478387,-1.8949564071316725,-1.0320496096876624,-0.9784810664783872,-1.1548786888193316,-2.329299991406515,-2.078505361011195,-1.2155985635671849,-1.1522999914065148,-1.3286976137474593,-2.3370589789307945,-2.086659754739515,-1.2237529572955048,-1.1600589789307945,-1.336456601271739
81,-0.777099645530639,0.152,-0.8240594063407478,-1.6760460064094462,-1.369147568326922,-0.592047922796283,-1.8280460064094461,-0.8519866000686984,-1.9052932369260296,-1.615140916947612,-0.838041271416973,-2.0572932369260295,-1.0812338305852818,-1.915532504847501,-1.6260885836004844,-0.8489889380698453,-2.067532504847501,-1.0914730985067531
82,-0.7010602674723795,-0.08,-0.5951769815077216,-1.1375102063384477,-0.765963115367789,-0.06490284789540957,-1.0575102063384476,-0.5423332248307261,-1.4365136688927254,-1.0907227431843312,-0.3896624757119517,-1.3565136688927253,-0.8413366873850038,-1.4498714796476893,-1.1052022379368305,-0.404141970464451,-1.3698714796476892,-0.8546944981399677
83,-0.6288888065154206,-2.517,-0.3446540327610712,-0.6611525306947702,-0.1533452832149415,0.47554352330047905,1.8558474693052296,-0.316498497933699,-1.047002804906567,-0.5750189211900151,0.05386988532540549,1.469997195093433,-0.7023487721454957,-1.064223474062081,-0.5938655713270087,0.03502323518841188,1.4527765259379188,-0.7195694413010099
84,-0.47968151478005994,-1.572,-0.13907361652753658,0.0501054729654372,0.337916115583052,0.817597630363112,1.6221054729654372,0.1891790894929738,-0.4428821710796131,-0.2002964249687314,0.27938508981132854,1.129117828920387,-0.3038085545520765,-0.464806079252282,-0.2243986019353287,0.25528291284473126,1.1071939207477182,-0.32573246272474543
85,-0.10699747957242405,0.309,0.034505398078802096,0.7296646707673062,0.9740822547100936,1.0810797342825176,0.42066467076730624,0.6951592726885041,0.1056196721265223,0.2984404362590535,0.40543791583147754,-0.2033803278734777,0.07111427404772021,0.0780652848400547,0.2681889173302098,0.37518639690263383,-0.2309347151599453,0.04355988676125261
86,0.39264701414157327,0.653,0.2954689089732801,1.2345548134432778,1.5001157880668052,1.107468773925232,0.5815548134432778,0.9390859044699977,0.4515789694483568,0.6692329288456765,0.27658591470410326,-0.20142103055164323,0.1561100604750767,0.4175007362916533,0.6322193785452844,0.23957236440371116,-0.23549926370834673,0.1220318273183732
87,0.854098300947042,0.301,0.5964712785970144,1.7503301433160752,1.9310513229992805,1.0769530220522385,1.4493301433160752,1.1538588647190609,0.776423520599045,0.9329812464008632,0.07888294545382124,0.47542352059904497,0.17995224200203053,0.735106834342592,0.8889219554715649,0.03482365452452296,0.43410683434259206,0.13863555574557762
88,1.3071757017499612,1.065,0.8799770341559192,2.1254714415478837,2.1860957152471707,0.8789200134972095,1.0604714415478838,1.2454944073919645,0.9243736485779144,1.0198422685726405,-0.28733343317732074,-0.14062635142208557,0.04439661442199516,0.8756031532971714,0.9693014534465012,-0.33787424830346,-0.18939684670282853,-0.004373880858747792
89,1.7657712354963144,1.344,1.1540352356389993,2.496525084364424,2.249217370010516,0.4834461345142014,1.152525084364424,1.3424898487254247,1.0278699049502913,0.9336633948414386,-0.8321078406548759,-0.3161300950497088,-0.12616533068870806,0.9721763991174156,0.8786859375499128,-0.8870852979464017,-0.3718236008825845,-0.18185883652158374
90,2.221765854458,1.131,1.421194429169319,2.95371413196673,2.2361118465213417,0.01434599206334175,1.8227141319667302,1.5325197027974111,1.1862852873537122,0.8236799552811122,-1.3980858991768876,0.05528528735371219,-0.23490914181560685,1.1244954195638326,0.768437191960304,-1.4533286624976958,-0.0065045804361674175,-0.29669900960548645
