"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"1996/06/18","04:00","0.157","-","0.063"
"1996/06/18","05:00","-0.069","-","-0.157"
"1996/06/18","06:00","-0.294","-","-0.371"
"1996/06/18","07:00","-0.482","-","-0.572"
"1996/06/18","08:00","-0.572","-","-0.646"
"1996/06/18","09:00","-0.536","-","-0.598"
"1996/06/18","10:00","-0.401","-","-0.469"
"1996/06/18","11:00","-0.214","-","-0.252"
"1996/06/18","12:00","-0.024","-","-0.07"
"1996/06/18","13:00","0.128","-","0.083"
"1996/06/18","14:00","0.204","-","0.15"
"1996/06/18","15:00","0.161","-","0.118"
"1996/06/18","16:00","0.002","-","-0.066"
"1996/06/18","17:00","-0.201","-","-0.236"
"1996/06/18","18:00","-0.39","-","-0.43"
"1996/06/18","19:00","-0.535","-","-0.574"
"1996/06/18","20:00","-0.585","-","-0.625"
"1996/06/18","21:00","-0.508","-","-0.573"
"1996/06/18","22:00","-0.331","-","-0.396"
"1996/06/18","23:00","-0.104","-","-0.167"
"1996/06/19","00:00","0.12","-","0.024"
"1996/06/19","01:00","0.298","-","0.215"
"1996/06/19","02:00","0.404","-","0.33"
"1996/06/19","03:00","0.401","-","0.376"
"1996/06/19","04:00","0.271","-","0.227"
"1996/06/19","05:00","0.058","-","-0.011"
"1996/06/19","06:00","-0.167","-","-0.22"
"1996/06/19","07:00","-0.371","-","-0.414"
"1996/06/19","08:00","-0.517","-","-0.554"
"1996/06/19","09:00","-0.555","-","-0.579"
"1996/06/19","10:00","-0.483","-","-0.523"
"1996/06/19","11:00","-0.333","-","-0.356"
"1996/06/19","12:00","-0.149","-","-0.168"
"1996/06/19","13:00","0.025","-","0.001"
"1996/06/19","14:00","0.152","-","0.161"
"1996/06/19","15:00","0.198","-","0.216"
"1996/06/19","16:00","0.124","-","0.168"
"1996/06/19","17:00","-0.053","-","-0.074"
"1996/06/19","18:00","-0.254","-","-0.246"
"1996/06/19","19:00","-0.424","-","-0.361"
"1996/06/19","20:00","-0.532","-","-0.462"
"1996/06/19","21:00","-0.538","-","-0.522"
"1996/06/19","22:00","-0.432","-","-0.436"
"1996/06/19","23:00","-0.247","-","-0.202"
"1996/06/20","00:00","-0.031","-","-0.048"
"1996/06/20","01:00","0.169","-","0.166"
"1996/06/20","02:00","0.314","-","0.306"
"1996/06/20","03:00","0.383","-","0.378"
"1996/06/20","04:00","0.341","-","0.281"
"1996/06/20","05:00","0.178","-","0.055"
"1996/06/20","06:00","-0.045","-","-0.106"
"1996/06/20","07:00","-0.258","-","-0.334"
"1996/06/20","08:00","-0.429","-","-0.508"
"1996/06/20","09:00","-0.529","-","-0.63"
"1996/06/20","10:00","-0.526","-","-0.64"
"1996/06/20","11:00","-0.429","-","-0.521"
"1996/06/20","12:00","-0.27","-","-0.32"
"1996/06/20","13:00","-0.09","-","-0.134"
"1996/06/20","14:00","0.068","-","0.018"
"1996/06/20","15:00","0.173","-","0.085"
"1996/06/20","16:00","0.191","-","0.127"
"1996/06/20","17:00","0.087","-","0.035"
"1996/06/20","18:00","-0.104","-","-0.142"
"1996/06/20","19:00","-0.294","-","-0.342"
"1996/06/20","20:00","-0.435","-","-0.468"
"1996/06/20","21:00","-0.507","-","-0.547"
"1996/06/20","22:00","-0.483","-","-0.512"
"1996/06/20","23:00","-0.362","-","-0.372"
"1996/06/21","00:00","-0.178","-","-0.207"
"1996/06/21","01:00","0.025","-","-0.074"
"1996/06/21","02:00","0.2","-","0.1"
"1996/06/21","03:00","0.316","-","0.267"
"1996/06/21","04:00","0.35","-","0.312"
"1996/06/21","05:00","0.268","-","0.226"
"1996/06/21","06:00","0.077","-","0.006"
"1996/06/21","07:00","-0.146","-","-0.2"
"1996/06/21","08:00","-0.332","-","-0.381"
"1996/06/21","09:00","-0.467","-","-0.517"
"1996/06/21","10:00","-0.529","-","-0.542"
"1996/06/21","11:00","-0.497","-","-0.449"
"1996/06/21","12:00","-0.38","-","-0.367"
"1996/06/21","13:00","-0.211","-","-0.233"
"1996/06/21","14:00","-0.033","-","-0.049"
"1996/06/21","15:00","0.113","-","0.108"
"1996/06/21","16:00","0.197","-","0.191"
"1996/06/21","17:00","0.183","-","0.178"
"1996/06/21","18:00","0.05","-","0.026"
"1996/06/21","19:00","-0.144","-","-0.135"
"1996/06/21","20:00","-0.313","-","-0.321"
"1996/06/21","21:00","-0.426","-","-0.436"
"1996/06/21","22:00","-0.475","-","-0.496"
"1996/06/21","23:00","-0.435","-","-0.433"
"1996/06/22","00:00","-0.308","-","-0.32"
"1996/06/22","01:00","-0.126","-","-0.147"
"1996/06/22","02:00","0.065","-","0.025"
"1996/06/22","03:00","0.22","-","0.193"
"1996/06/22","04:00","0.307","-","0.276"
"1996/06/22","05:00","0.304","-","0.25"
"1996/06/22","06:00","0.184","-","0.118"
"1996/06/22","07:00","-0.023","-","-0.058"
"1996/06/22","08:00","-0.23","-","-0.228"
"1996/06/22","09:00","-0.388","-","-0.399"
"1996/06/22","10:00","-0.495","-","-0.473"
"1996/06/22","11:00","-0.531","-","-0.499"
"1996/06/22","12:00","-0.473","-","-0.481"
"1996/06/22","13:00","-0.334","-","-0.326"
"1996/06/22","14:00","-0.152","-","-0.146"
"1996/06/22","15:00","0.028","-","0.055"
"1996/06/22","16:00","0.162","-","0.197"
"1996/06/22","17:00","0.222","-","0.268"
"1996/06/22","18:00","0.176","-","0.203"
"1996/06/22","19:00","0.022","-","0.05"
"1996/06/22","20:00","-0.164","-","-0.13"
"1996/06/22","21:00","-0.312","-","-0.302"
"1996/06/22","22:00","-0.41","-","-0.388"
"1996/06/22","23:00","-0.45","-","-0.44"
"1996/06/23","00:00","-0.403","-","-0.355"
"1996/06/23","01:00","-0.271","-","-0.225"
"1996/06/23","02:00","-0.089","-","-0.048"
"1996/06/23","03:00","0.094","-","0.102"
"1996/06/23","04:00","0.229","-","0.212"
"1996/06/23","05:00","0.288","-","0.279"
"1996/06/23","06:00","0.248","-","0.266"
"1996/06/23","07:00","0.099","-","0.105"
"1996/06/23","08:00","-0.109","-","-0.072"
"1996/06/23","09:00","-0.295","-","-0.258"
"1996/06/23","10:00","-0.433","-","-0.439"
"1996/06/23","11:00","-0.524","-","-0.541"
"1996/06/23","12:00","-0.537","-","-0.555"
"1996/06/23","13:00","-0.452","-","-0.441"
"1996/06/23","14:00","-0.289","-","-0.26"
"1996/06/23","15:00","-0.089","-","-0.084"
"1996/06/23","16:00","0.093","-","0.068"
"1996/06/23","17:00","0.213","-","0.19"
"1996/06/23","18:00","0.247","-","0.246"
"1996/06/23","19:00","0.175","-","0.17"
"1996/06/23","20:00","0.014","-","-0.003"
"1996/06/23","21:00","-0.162","-","-0.137"
"1996/06/23","22:00","-0.301","-","-0.291"
"1996/06/23","23:00","-0.401","-","-0.426"
"1996/06/24","00:00","-0.442","-","-0.454"
"1996/06/24","01:00","-0.388","-","-0.365"
"1996/06/24","02:00","-0.249","-","-0.223"
"1996/06/24","03:00","-0.064","-","-0.073"
"1996/06/24","04:00","0.113","-","0.089"
"1996/06/24","05:00","0.228","-","0.231"
"1996/06/24","06:00","0.257","-","0.269"
"1996/06/24","07:00","0.19","-","0.217"
"1996/06/24","08:00","0.028","-","0.075"
"1996/06/24","09:00","-0.173","-","-0.096"
"1996/06/24","10:00","-0.347","-","-0.271"
"1996/06/24","11:00","-0.478","-","-0.409"
"1996/06/24","12:00","-0.558","-","-0.505"
"1996/06/24","13:00","-0.548","-","-0.5"
"1996/06/24","14:00","-0.433","-","-0.366"
"1996/06/24","15:00","-0.241","-","-0.202"
"1996/06/24","16:00","-0.023","-","-0.022"
"1996/06/24","17:00","0.159","-","0.159"
"1996/06/24","18:00","0.263","-","0.272"
"1996/06/24","19:00","0.277","-","0.307"
"1996/06/24","20:00","0.191","-","0.217"
"1996/06/24","21:00","0.027","-","0.051"
"1996/06/24","22:00","-0.149","-","-0.133"
"1996/06/24","23:00","-0.296","-","-0.311"
"1996/06/25","00:00","-0.407","-","-0.414"
"1996/06/25","01:00","-0.45","-","-0.428"
"1996/06/25","02:00","-0.39","-","-0.348"
"1996/06/25","03:00","-0.24","-","-0.248"
"1996/06/25","04:00","-0.049","-","-0.064"
"1996/06/25","05:00","0.12","-","0.079"
"1996/06/25","06:00","0.216","-","0.192"
"1996/06/25","07:00","0.225","-","0.253"
"1996/06/25","08:00","0.145","-","0.082"
"1996/06/25","09:00","-0.021","-","-0.083"
"1996/06/25","10:00","-0.221","-","-0.251"
"1996/06/25","11:00","-0.394","-","-0.435"
"1996/06/25","12:00","-0.526","-","-0.565"
"1996/06/25","13:00","-0.597","-","-0.567"
"1996/06/25","14:00","-0.562","-","-0.475"
"1996/06/25","15:00","-0.414","-","-0.392"
"1996/06/25","16:00","-0.191","-","-0.265"
"1996/06/25","17:00","0.041","-","-0.046"
"1996/06/25","18:00","0.22","-","0.151"
"1996/06/25","19:00","0.316","-","0.252"
"1996/06/25","20:00","0.323","-","0.352"
"1996/06/25","21:00","0.229","-","0.174"
"1996/06/25","22:00","0.054","-","-0.016"
"1996/06/25","23:00","-0.136","-","-0.221"
"1996/06/26","00:00","-0.302","-","-0.338"
"1996/06/26","01:00","-0.43","-","-0.492"
"1996/06/26","02:00","-0.475","-","-0.534"
"1996/06/26","03:00","-0.405","-","-0.427"
"1996/06/26","04:00","-0.242","-","-0.248"
"1996/06/26","05:00","-0.046","-","-0.135"
"1996/06/26","06:00","0.115","-","0.023"
"1996/06/26","07:00","0.201","-","0.173"
"1996/06/26","08:00","0.207","-","0.209"
"1996/06/26","09:00","0.123","-","0.078"
"1996/06/26","10:00","-0.051","-","-0.099"
"1996/06/26","11:00","-0.259","-","-0.287"
"1996/06/26","12:00","-0.441","-","-0.467"
"1996/06/26","13:00","-0.578","-","-0.605"
"1996/06/26","14:00","-0.639","-","-0.637"
"1996/06/26","15:00","-0.577","-","-0.568"
"1996/06/26","16:00","-0.395","-","-0.433"
"1996/06/26","17:00","-0.146","-","-0.212"
"1996/06/26","18:00","0.098","-","0.046"
"1996/06/26","19:00","0.279","-","0.273"
"1996/06/26","20:00","0.38","-","0.394"
"1996/06/26","21:00","0.387","-","0.452"
"1996/06/26","22:00","0.278","-","0.332"
"1996/06/26","23:00","0.082","-","0.151"
"1996/06/27","00:00","-0.131","-","-0.047"
"1996/06/27","01:00","-0.322","-","-0.227"
"1996/06/27","02:00","-0.468","-","-0.314"
"1996/06/27","03:00","-0.512","-","-0.416"
"1996/06/27","04:00","-0.429","-","-0.374"
"1996/06/27","05:00","-0.254","-","-0.215"
"1996/06/27","06:00","-0.055","-","-0.005"
"1996/06/27","07:00","0.107","-","0.176"
"1996/06/27","08:00","0.199","-","0.299"
"1996/06/27","09:00","0.211","-","0.322"
"1996/06/27","10:00","0.12","-","0.193"
"1996/06/27","11:00","-0.071","-","0.017"
"1996/06/27","12:00","-0.293","-","-0.184"
"1996/06/27","13:00","-0.488","-","-0.376"
"1996/06/27","14:00","-0.632","-","-0.528"
"1996/06/27","15:00","-0.68","-","-0.592"
"1996/06/27","16:00","-0.59","-","-0.539"
"1996/06/27","17:00","-0.379","-","-0.359"
"1996/06/27","18:00","-0.11","-","-0.089"
"1996/06/27","19:00","0.149","-","0.135"
"1996/06/27","20:00","0.346","-","0.339"
"1996/06/27","21:00","0.458","-","0.46"
"1996/06/27","22:00","0.459","-","0.485"
"1996/06/27","23:00","0.326","-","0.346"
"1996/06/28","00:00","0.102","-","0.119"
"1996/06/28","01:00","-0.139","-","-0.099"
"1996/06/28","02:00","-0.357","-","-0.316"
"1996/06/28","03:00","-0.516","-","-0.47"
"1996/06/28","04:00","-0.555","-","-0.553"
"1996/06/28","05:00","-0.461","-","-0.488"
"1996/06/28","06:00","-0.277","-","-0.27"
"1996/06/28","07:00","-0.067","-","-0.061"
"1996/06/28","08:00","0.109","-","0.121"
"1996/06/28","09:00","0.217","-","0.238"
"1996/06/28","10:00","0.232","-","0.256"
"1996/06/28","11:00","0.126","-","0.121"
"1996/06/28","12:00","-0.085","-","-0.066"
"1996/06/28","13:00","-0.324","-","-0.275"
"1996/06/28","14:00","-0.534","-","-0.492"
"1996/06/28","15:00","-0.683","-","-0.645"
"1996/06/28","16:00","-0.718","-","-0.754"
"1996/06/28","17:00","-0.604","-","-0.626"
"1996/06/28","18:00","-0.371","-","-0.382"
"1996/06/28","19:00","-0.079","-","-0.103"
"1996/06/28","20:00","0.203","-","0.169"
"1996/06/28","21:00","0.421","-","0.381"
"1996/06/28","22:00","0.539","-","0.512"
"1996/06/28","23:00","0.524","-","0.511"
"1996/06/29","00:00","0.361","-","0.334"
"1996/06/29","01:00","0.108","-","0.088"
"1996/06/29","02:00","-0.161","-","-0.152"
"1996/06/29","03:00","-0.403","-","-0.403"
"1996/06/29","04:00","-0.57","-","-0.562"
"1996/06/29","05:00","-0.603","-","-0.63"
"1996/06/29","06:00","-0.498","-","-0.524"
"1996/06/29","07:00","-0.299","-","-0.318"
"1996/06/29","08:00","-0.067","-","-0.091"
"1996/06/29","09:00","0.131","-","0.09"
"1996/06/29","10:00","0.251","-","0.22"
"1996/06/29","11:00","0.262","-","0.251"
"1996/06/29","12:00","0.136","-","0.101"
"1996/06/29","13:00","-0.096","-","-0.106"
"1996/06/29","14:00","-0.353","-","-0.341"
"1996/06/29","15:00","-0.576","-","-0.565"
"1996/06/29","16:00","-0.727","-","-0.739"
"1996/06/29","17:00","-0.751","-","-0.77"
"1996/06/29","18:00","-0.62","-","-0.669"
"1996/06/29","19:00","-0.364","-","-0.354"
"1996/06/29","20:00","-0.044","-","-0.053"
"1996/06/29","21:00","0.263","-","0.234"
"1996/06/29","22:00","0.493","-","0.458"
"1996/06/29","23:00","0.608","-","0.592"
"1996/06/30","00:00","0.571","-","0.601"
"1996/06/30","01:00","0.378","-","0.414"
"1996/06/30","02:00","0.096","-","0.157"
"1996/06/30","03:00","-0.196","-","-0.106"
"1996/06/30","04:00","-0.455","-","-0.364"
"1996/06/30","05:00","-0.625","-","-0.532"
"1996/06/30","06:00","-0.652","-","-0.584"
"1996/06/30","07:00","-0.53","-","-0.48"
"1996/06/30","08:00","-0.306","-","-0.218"
"1996/06/30","09:00","-0.049","-","0.02"
"1996/06/30","10:00","0.166","-","0.239"
"1996/06/30","11:00","0.29","-","0.362"
"1996/06/30","12:00","0.291","-","0.388"
"1996/06/30","13:00","0.145","-","0.233"
"1996/06/30","14:00","-0.106","-","-0.004"
"1996/06/30","15:00","-0.376","-","-0.258"
"1996/06/30","16:00","-0.609","-","-0.522"
"1996/06/30","17:00","-0.762","-","-0.688"
"1996/06/30","18:00","-0.778","-","-0.743"
"1996/06/30","19:00","-0.628","-","-0.554"
"1996/06/30","20:00","-0.346","-","-0.263"
"1996/06/30","21:00","-0.002","-","0.037"
"1996/06/30","22:00","0.319","-","0.313"
"1996/06/30","23:00","0.549","-","0.552"
"1996/07/01","00:00","0.653","-","0.664"
"1996/07/01","01:00","0.591","-","0.632"
"1996/07/01","02:00","0.37","-","0.426"
"1996/07/01","03:00","0.067","-","0.136"
"1996/07/01","04:00","-0.24","-","-0.174"
"1996/07/01","05:00","-0.51","-","-0.441"
"1996/07/01","06:00","-0.68","-","-0.635"
"1996/07/01","07:00","-0.691","-","-0.669"
"1996/07/01","08:00","-0.544","-","-0.551"
"1996/07/01","09:00","-0.292","-","-0.252"
"1996/07/01","10:00","-0.018","-","-0.022"
"1996/07/01","11:00","0.203","-","0.169"
"1996/07/01","12:00","0.327","-","0.299"
"1996/07/01","13:00","0.317","-","0.287"
"1996/07/01","14:00","0.152","-","0.119"
"1996/07/01","15:00","-0.112","-","-0.135"
"1996/07/01","16:00","-0.389","-","-0.439"
"1996/07/01","17:00","-0.629","-","-0.693"
"1996/07/01","18:00","-0.784","-","-0.861"
"1996/07/01","19:00","-0.788","-","-0.87"
"1996/07/01","20:00","-0.617","-","-0.649"
"1996/07/01","21:00","-0.314","-","-0.316"
"1996/07/01","22:00","0.039","-","-0.031"
"1996/07/01","23:00","0.357","-","0.274"
"1996/07/02","00:00","0.581","-","0.505"
"1996/07/02","01:00","0.669","-","0.615"
"1996/07/02","02:00","0.582","-","0.596"
"1996/07/02","03:00","0.339","-","0.344"
"1996/07/02","04:00","0.025","-","0.051"
"1996/07/02","05:00","-0.292","-","-0.254"
"1996/07/02","06:00","-0.566","-","-0.506"
"1996/07/02","07:00","-0.724","-","-0.686"
"1996/07/02","08:00","-0.709","-","-0.691"
"1996/07/02","09:00","-0.535","-","-0.5"
"1996/07/02","10:00","-0.266","-","-0.205"
"1996/07/02","11:00","0.013","-","0.047"
"1996/07/02","12:00","0.236","-","0.28"
"1996/07/02","13:00","0.358","-","0.415"
"1996/07/02","14:00","0.336","-","0.427"
"1996/07/02","15:00","0.159","-","0.236"
"1996/07/02","16:00","-0.111","-","-0.018"
"1996/07/02","17:00","-0.391","-","-0.281"
"1996/07/02","18:00","-0.635","-","-0.54"
"1996/07/02","19:00","-0.786","-","-0.696"
"1996/07/02","20:00","-0.772","-","-0.724"
"1996/07/02","21:00","-0.585","-","-0.537"
"1996/07/02","22:00","-0.278","-","-0.195"
"1996/07/02","23:00","0.068","-","0.096"
"1996/07/03","00:00","0.374","-","0.391"
"1996/07/03","01:00","0.585","-","0.603"
"1996/07/03","02:00","0.654","-","0.672"
"1996/07/03","03:00","0.546","-","0.598"
"1996/07/03","04:00","0.289","-","0.341"
"1996/07/03","05:00","-0.03","-","0.05"
"1996/07/03","06:00","-0.349","-","-0.249"
"1996/07/03","07:00","-0.614","-","-0.447"
"1996/07/03","08:00","-0.747","-","-0.597"
"1996/07/03","09:00","-0.703","-","-0.66"
"1996/07/03","10:00","-0.512","-","-0.522"
"1996/07/03","11:00","-0.239","-","-0.126"
"1996/07/03","12:00","0.041","-","0.121"
"1996/07/03","13:00","0.262","-","0.353"
"1996/07/03","14:00","0.381","-","0.453"
"1996/07/03","15:00","0.351","-","0.44"
"1996/07/03","16:00","0.167","-","0.23"
"1996/07/03","17:00","-0.103","-","-0.034"
"1996/07/03","18:00","-0.382","-","-0.259"
"1996/07/03","19:00","-0.622","-","-0.512"
"1996/07/03","20:00","-0.758","-","-0.638"
"1996/07/03","21:00","-0.729","-","-0.622"
"1996/07/03","22:00","-0.541","-","-0.539"
"1996/07/03","23:00","-0.248","-","-0.212"
"1996/07/04","00:00","0.08","-","0.106"
"1996/07/04","01:00","0.368","-","0.376"
"1996/07/04","02:00","0.563","-","0.581"
"1996/07/04","03:00","0.614","-","0.612"
"1996/07/04","04:00","0.488","-","0.556"
"1996/07/04","05:00","0.223","-","0.26"
"1996/07/04","06:00","-0.095","-","-0.017"
"1996/07/04","07:00","-0.403","-","-0.313"
"1996/07/04","08:00","-0.644","-","-0.579"
"1996/07/04","09:00","-0.746","-","-0.725"
"1996/07/04","10:00","-0.683","-","-0.667"
"1996/07/04","11:00","-0.486","-","-0.388"
"1996/07/04","12:00","-0.214","-","-0.118"
"1996/07/04","13:00","0.063","-","0.139"
"1996/07/04","14:00","0.283","-","0.353"
"1996/07/04","15:00","0.399","-","0.472"
"1996/07/04","16:00","0.363","-","0.468"
"1996/07/04","17:00","0.175","-","0.256"
"1996/07/04","18:00","-0.09","-","0.03"
"1996/07/04","19:00","-0.359","-","-0.21"
"1996/07/04","20:00","-0.584","-","-0.455"
"1996/07/04","21:00","-0.704","-","-0.603"
